"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.268743417E0,1.452270597E-1,2.266838551E0,-9.651584625E-1
3.278815417E0,2.769512534E-1,2.398215771E0,-9.935482740E-1
3.288886417E0,3.773489594E-1,2.445903540E0,-1.034240723E0
3.298957417E0,3.608389497E-1,2.399981976E0,-1.077578902E0
3.309028417E0,2.477036417E-1,2.341560602E0,-1.110912442E0
3.319100417E0,1.381931156E-1,2.268649817E0,-1.107702971E0
3.329171417E0,9.207465500E-2,2.203196049E0,-1.072093368E0
3.339242417E0,1.096211597E-1,2.195194721E0,-1.021364450E0
3.349313417E0,1.814648211E-1,2.220863104E0,-9.744659066E-1
3.359385417E0,3.097431958E-1,2.308074951E0,-9.308856726E-1
3.369456417E0,4.513737559E-1,2.428161144E0,-9.035083055E-1
3.379527417E0,5.699920058E-1,2.575212955E0,-9.003401995E-1
3.389598417E0,6.646423340E-1,2.664901972E0,-9.502165914E-1
3.399670417E0,7.177873254E-1,2.718806028E0,-1.040175796E0
3.409741417E0,7.136801481E-1,2.706938982E0,-1.153053164E0
3.419812417E0,6.813741326E-1,2.660252810E0,-1.262439609E0
3.429884417E0,6.767686605E-1,2.617081642E0,-1.356281638E0
3.439955417E0,7.326154113E-1,2.596685171E0,-1.439903259E0
3.450026417E0,8.212764263E-1,2.665837049E0,-1.480896235E0
3.460097417E0,9.131283164E-1,2.780048609E0,-1.504056931E0
3.470169417E0,1.011464477E0,2.857572794E0,-1.544673324E0
3.480240417E0,1.113930345E0,2.861590624E0,-1.600727201E0
3.490311417E0,1.183586717E0,2.828426600E0,-1.641739011E0
3.500382417E0,1.226509094E0,2.738130569E0,-1.675071120E0
3.510454417E0,1.232816219E0,2.592879295E0,-1.697181940E0
3.520525417E0,1.208720684E0,2.432824135E0,-1.671660304E0
3.530596417E0,1.158370137E0,2.264798880E0,-1.590688109E0
3.540667417E0,1.079623938E0,2.099303484E0,-1.462505341E0
3.550739417E0,9.928387403E-1,1.872058868E0,-1.320100784E0
3.560810417E0,8.838957548E-1,1.626707911E0,-1.161172628E0
3.570881417E0,7.657561302E-1,1.401656866E0,-9.675904512E-1
3.580952417E0,6.271350980E-1,1.216115832E0,-7.394618988E-1
3.591024417E0,4.674372971E-1,1.023622751E0,-5.145580769E-1
3.601095417E0,3.051802218E-1,8.184772134E-1,-3.498975337E-1
3.611166417E0,1.464636028E-1,5.911630988E-1,-2.407251447E-1
3.621237417E0,-1.635992154E-2,3.622628152E-1,-1.712296903E-1
3.631309417E0,-1.713748425E-1,1.644214988E-1,-1.405331492E-1
3.641380417E0,-3.054218590E-1,-9.868010879E-3,-1.406122595E-1
3.651451417E0,-4.124858379E-1,-1.504328400E-1,-1.455376744E-1
3.661522417E0,-4.881219864E-1,-2.361831665E-1,-1.558286548E-1
3.671594417E0,-5.285936594E-1,-2.463161051E-1,-1.571668684E-1
3.681665417E0,-5.280466080E-1,-2.103953809E-1,-1.589682400E-1
3.691736417E0,-4.744006693E-1,-1.350283921E-1,-1.566755474E-1
3.701808417E0,-3.648453951E-1,-1.112615690E-2,-1.576542556E-1
3.711879417E0,-2.203479409E-1,1.323116273E-1,-1.614548266E-1
3.721950417E0,-6.470854580E-2,2.659035027E-1,-1.578470469E-1
3.732021417E0,9.090743959E-2,3.894948959E-1,-1.417401582E-1
3.742093417E0,2.383046150E-1,4.859689772E-1,-1.154915094E-1
3.752164417E0,3.457679749E-1,5.195021033E-1,-8.458939940E-2
3.762235417E0,3.932633102E-1,4.766651690E-1,-5.449274927E-2
3.772306417E0,3.913407326E-1,4.101142883E-1,-1.864320040E-2
3.782378417E0,3.628563583E-1,3.392153382E-1,2.248186432E-2
3.792449417E0,3.243888915E-1,2.530555725E-1,6.959684938E-2
3.802520417E0,2.701746523E-1,1.821787208E-1,1.124436483E-1
3.812591417E0,1.948416978E-1,1.517106295E-1,1.422285289E-1
3.822663417E0,1.171628982E-1,1.607129127E-1,1.668814123E-1
3.832734417E0,7.064641267E-2,2.011141926E-1,1.822093129E-1
3.842805417E0,4.329361767E-2,2.543483973E-1,1.909497976E-1
3.852876417E0,2.322501503E-2,3.369194269E-1,1.948294193E-1
3.862948417E0,1.095503382E-2,4.300736189E-1,1.957141310E-1
3.873020125E0,5.509740673E-3,5.107985735E-1,2.133743912E-1
3.883091125E0,1.495970041E-2,6.081523299E-1,2.287914306E-1
3.893162125E0,3.480499610E-2,6.908649206E-1,2.382883132E-1
3.903234125E0,6.584307551E-2,7.623265982E-1,2.344078124E-1
3.913305125E0,1.077268124E-1,8.213136792E-1,2.083144486E-1
3.923376125E0,1.422232687E-1,8.641071916E-1,1.866397858E-1
3.933447125E0,1.751688421E-1,9.047410488E-1,1.775329113E-1
