"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.752413849E2,-3.061897278E0,-8.689099121E1,-3.342613220E1
4.752713529E2,-3.007888794E0,-8.792422485E1,-3.142048645E1
4.753013219E2,-3.455352783E0,-8.896237946E1,-2.925758362E1
4.753312901E2,-3.870513916E0,-9.029237366E1,-2.665208435E1
4.753612581E2,-4.286582947E0,-9.122273254E1,-2.498915100E1
4.753912271E2,-4.024971008E0,-9.123500824E1,-2.623371887E1
4.754211951E2,-4.484519958E0,-9.140788269E1,-2.534654236E1
4.754511631E2,-5.549713135E0,-9.198883820E1,-2.377262878E1
4.754811321E2,-6.573722839E0,-9.252740479E1,-2.197850037E1
4.755111001E2,-7.102180481E0,-9.298969269E1,-2.025651550E1
4.755410691E2,-7.336257935E0,-9.320928192E1,-1.932368469E1
4.755710371E2,-6.849334717E0,-9.387113953E1,-1.870475769E1
4.756010051E2,-7.148643494E0,-9.421498871E1,-1.747656250E1
4.756309741E2,-7.674514771E0,-9.442037201E1,-1.753125000E1
4.756609421E2,-8.036834717E0,-9.469042206E1,-1.650877380E1
4.756909101E2,-8.708183289E0,-9.510654449E1,-1.608216858E1
4.757208791E2,-9.869003296E0,-9.533551025E1,-1.557125854E1
4.757508471E2,-1.131398773E1,-9.542944336E1,-1.443716431E1
4.757808151E2,-1.202713776E1,-9.548487854E1,-1.365875244E1
4.758107841E2,-1.196384430E1,-9.585473633E1,-1.375180054E1
4.758407521E2,-1.171484375E1,-9.625969696E1,-1.293235779E1
4.758707211E2,-1.204104614E1,-9.639188385E1,-1.250599670E1
4.759006891E2,-1.276134491E1,-9.667919159E1,-1.153990173E1
4.759306571E2,-1.323217773E1,-9.656209564E1,-1.083750916E1
4.759606261E2,-1.284399414E1,-9.699275970E1,-1.003988647E1
4.759905941E2,-1.262047577E1,-9.719953156E1,-9.651168823E0
4.760205621E2,-1.160617828E1,-9.744535065E1,-9.359283447E0
4.760505311E2,-9.896697998E0,-9.754444885E1,-8.341918945E0
4.760804991E2,-8.399620056E0,-9.822860718E1,-6.994476318E0
4.761104671E2,-7.358970642E0,-9.816987610E1,-5.599853516E0
4.761404361E2,-6.301460266E0,-9.824003601E1,-4.146926880E0
4.761704041E2,-5.187690735E0,-9.805434418E1,-2.198181152E0
4.762003721E2,-3.701774597E0,-9.791831970E1,4.172973633E-1
4.762303411E2,-2.489044189E0,-9.812731934E1,1.428924561E0
4.762603091E2,-8.865814209E-1,-9.814814758E1,3.514343262E0
4.762902781E2,-2.544784546E-1,-9.765871429E1,4.268600464E0
4.763202454E2,3.078002930E-1,-9.768563080E1,4.278533936E0
4.763502134E2,4.717025757E-1,-9.781020355E1,3.697769165E0
4.763801824E2,6.941528320E-1,-9.788171387E1,2.235229492E0
4.764101504E2,5.490036011E-1,-9.794889832E1,6.795349121E-1
4.764401184E2,2.855834961E-1,-9.768788910E1,-6.781311035E-1
4.764700874E2,-6.296234131E-1,-9.751259613E1,-1.971817017E0
4.765000554E2,-1.334442139E0,-9.744152069E1,-1.897872925E0
4.765300234E2,-1.771064758E0,-9.737770081E1,-1.608749390E0
4.765599924E2,-2.671188354E0,-9.738767242E1,-1.402786255E0
4.765899604E2,-3.098167419E0,-9.739978027E1,-7.232360840E-1
4.766199284E2,-3.412239075E0,-9.702272797E1,-7.512664795E-1
4.766498974E2,-3.340866089E0,-9.696123505E1,6.587219238E-2
4.766798654E2,-3.185798645E0,-9.690944672E1,1.033691406E0
4.767098344E2,-3.645347595E0,-9.660606384E1,2.768127441E0
4.767398024E2,-3.614868164E0,-9.672897339E1,3.837844849E0
4.767697704E2,-3.643722534E0,-9.630658722E1,4.819107056E0
4.767997394E2,-3.397209167E0,-9.637500763E1,6.091964722E0
4.768297074E2,-3.302185059E0,-9.589041901E1,6.269058228E0
4.768596754E2,-2.815406799E0,-9.581997681E1,5.761215210E0
4.768896444E2,-2.454528809E0,-9.559772491E1,5.382644653E0
4.769196124E2,-1.951835632E0,-9.532106781E1,4.103240967E0
4.769495804E2,-1.578903198E0,-9.492722321E1,3.773071289E0
4.769795494E2,-1.442955017E0,-9.453662872E1,2.843887329E0
4.770095174E2,-2.009223938E0,-9.435128021E1,2.354919434E0
4.770394864E2,-2.380081177E0,-9.381987000E1,2.359069824E0
4.770694544E2,-2.713378906E0,-9.356775665E1,2.685958862E0
4.770994224E2,-2.497596741E0,-9.328368378E1,2.756195068E0
4.771293914E2,-2.388015747E0,-9.283300781E1,2.489196777E0
4.771593594E2,-2.387557983E0,-9.261034393E1,2.709197998E0
4.771893274E2,-2.885894775E0,-9.222199249E1,2.624069214E0
4.772192964E2,-2.797286987E0,-9.179336548E1,2.728652954E0
4.772492644E2,-2.558990479E0,-9.119312286E1,2.828842163E0
4.772792324E2,-2.722908020E0,-9.094229126E1,2.891799927E0
4.773092014E2,-3.278289795E0,-9.061806488E1,2.362899780E0
4.773391699E2,-3.646156311E0,-9.022198486E1,1.822418213E0
4.773691379E2,-4.404922485E0,-9.029271698E1,8.383331299E-1
4.773991069E2,-4.751838684E0,-8.998868561E1,8.995056152E-2
4.774290749E2,-4.629241943E0,-8.977783203E1,-7.012939453E-2
4.774590439E2,-4.368690491E0,-8.924945068E1,2.382049561E-1
4.774890119E2,-3.248039246E0,-8.908754730E1,1.248474121E-1
4.775189799E2,-1.982322693E0,-8.913545227E1,-5.642700195E-2
4.775489489E2,-1.196838379E0,-8.882611084E1,3.255920410E-1
4.775789169E2,-3.106765747E-1,-8.871978760E1,-4.490661621E-2
4.776088849E2,5.669479370E-1,-8.883037567E1,7.919311523E-1
4.776388539E2,1.349777222E0,-8.853559875E1,1.689422607E0
4.776688219E2,2.133598328E0,-8.868763733E1,3.164077759E0
4.776987899E2,2.596611023E0,-8.860652161E1,4.407073975E0
4.777287589E2,3.744346619E0,-8.825026703E1,6.294006348E0
4.777587269E2,5.165855408E0,-8.849964142E1,8.213745117E0
4.777886959E2,6.810150146E0,-8.780377197E1,9.548400879E0
4.778186639E2,8.315437317E0,-8.770121002E1,1.105474854E1
4.778486319E2,9.658767700E0,-8.747825623E1,1.255805969E1
4.778786009E2,1.072172546E1,-8.731769562E1,1.309939575E1
4.779085689E2,1.185887909E1,-8.736114502E1,1.455381775E1
4.779385369E2,1.236602020E1,-8.700997925E1,1.653480530E1
4.779685059E2,1.355474854E1,-8.670188904E1,1.835047913E1
4.779984739E2,1.434525299E1,-8.617722321E1,2.003179932E1
