"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.158852292E0,-2.938697151E0,-1.940529346E-1,-1.677704165E0
1.173859292E0,-1.031047137E0,4.374714989E-1,-2.607872214E0
1.188865292E0,-1.652657032E-1,8.537640904E-1,-2.885445389E0
1.203872292E0,1.194112533E-1,1.479225327E-1,-2.151189469E0
1.218878292E0,-1.278821146E-1,-2.378490914E-1,-1.563836657E0
1.233885292E0,-9.836069226E-2,-1.377051446E0,-6.944258559E-1
1.248891292E0,-2.692479086E-1,-1.697905710E0,-3.846625535E-1
1.263898292E0,-1.504932976E0,-4.091842337E0,-6.615750289E-1
1.278904292E0,-1.217344106E0,-4.776294890E0,-7.158857220E-1
1.293910292E0,2.188753152E-1,-3.358122900E0,2.205903401E-1
1.308917292E0,1.210232137E0,-1.874510626E0,4.243803871E-1
1.323923292E0,1.845832665E0,-7.340062433E-1,1.266665955E0
1.338930292E0,1.401520874E0,-3.620832744E-1,1.105203719E0
1.353936292E0,2.575265801E-1,-3.416379002E-1,7.026129811E-1
1.368943292E0,-6.548805517E-1,-3.053030097E-1,1.351525426E-2
1.383949292E0,-1.204548644E0,-5.524978521E-1,-6.407454926E-1
1.398956292E0,-6.192505431E-1,-6.853053689E-2,-8.206511620E-1
1.413962292E0,1.379207314E0,7.246185386E-1,-1.766541497E0
1.428969292E0,1.836237384E0,2.559276590E-1,-2.535411471E0
1.443975292E0,8.515931654E-1,-3.225913553E0,-3.458623965E0
1.458982292E0,-1.956823343E-1,-5.804056769E0,-3.437590069E0
1.473988292E0,-3.573650392E0,-1.131434592E1,-3.209588419E0
1.488995292E0,-5.513799815E0,-1.429162066E1,-1.817796582E0
1.504001292E0,-7.452163498E0,-1.631083028E1,2.999787691E0
1.519008292E0,-6.048918280E0,-1.366366478E1,6.306558881E0
1.534014292E0,-4.255777799E0,-7.552223976E0,1.103552261E1
1.549020500E0,-4.871291386E0,-5.051976197E0,1.226208836E1
1.564027500E0,-6.469250640E0,-2.768078907E0,1.214083348E1
1.579033500E0,-6.814063286E0,-1.326943147E0,1.099295371E1
1.594040500E0,-4.023197195E0,3.213912728E0,6.522529884E0
