"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.374376500E0,3.402111053E0,5.312090516E-1,2.267167330E0
2.389383500E0,4.043104649E0,6.250727177E-1,2.025058508E0
2.404389500E0,4.738643646E0,7.610696554E-1,2.058319092E0
2.419396500E0,5.312520504E0,1.048505902E0,2.219061136E0
2.434402500E0,5.731908321E0,1.319911957E0,2.343504906E0
2.449409500E0,5.947083473E0,1.420001984E0,2.431419611E0
2.464415500E0,5.890596390E0,1.502990723E0,2.453763723E0
2.479422500E0,5.617358685E0,1.512553215E0,2.464853764E0
2.494428500E0,5.185441017E0,1.405697346E0,2.512106895E0
2.509435500E0,4.666241646E0,1.168584108E0,2.568258524E0
2.524441500E0,4.110304832E0,7.936015725E-1,2.594908237E0
2.539448500E0,3.510715961E0,2.834989727E-1,2.544011354E0
2.554455000E0,2.857354403E0,-2.700504959E-1,2.302920580E0
2.569462000E0,2.212228537E0,-9.202929735E-1,1.792123675E0
2.584468000E0,1.664067745E0,-1.798578024E0,1.042829514E0
2.599475000E0,1.278602600E0,-2.728643417E0,1.312454939E-1
2.614481000E0,1.042497277E0,-3.401374102E0,-9.761085510E-1
2.629488000E0,8.193334341E-1,-3.636448860E0,-2.182165623E0
2.644494000E0,5.453879833E-1,-3.468221188E0,-3.124967813E0
2.659501000E0,2.694838941E-1,-3.158589840E0,-3.550819397E0
2.674507000E0,3.003534861E-2,-3.176291943E0,-3.492387772E0
2.689514000E0,-2.406190485E-1,-3.326165676E0,-3.407219172E0
2.704520000E0,-5.892113447E-1,-3.402652025E0,-3.738338709E0
2.719526000E0,-1.024972558E0,-3.411359310E0,-4.341794014E0
2.734533000E0,-1.517781019E0,-3.358958960E0,-4.924943924E0
2.749539000E0,-1.932918549E0,-3.206179142E0,-5.223521709E0
2.764546000E0,-2.168111086E0,-2.904851437E0,-5.156631470E0
2.779552000E0,-2.276323557E0,-2.627965927E0,-4.955573082E0
2.794559000E0,-2.413204670E0,-2.462762356E0,-4.991105080E0
2.809565000E0,-2.558176279E0,-2.425297022E0,-5.493764400E0
2.824572000E0,-2.342754126E0,-2.043319702E0,-6.330225945E0
2.839578000E0,-2.305548191E0,-1.434808969E0,-6.924813271E0
2.854585000E0,-1.962199450E0,-4.421018064E-1,-7.204433918E0
2.869591000E0,-1.095924020E0,3.464021385E-1,-6.846298218E0
2.884598000E0,-1.979896277E-1,8.904272318E-1,-5.970123768E0
2.899604000E0,4.952819943E-1,8.080690503E-1,-5.081527233E0
2.914611000E0,8.204001188E-1,4.892473519E-1,-4.253933907E0
2.929617000E0,7.858655453E-1,-4.050278664E-2,-3.473347187E0
2.944624000E0,3.695208430E-1,-6.100980043E-1,-2.674635172E0
2.959630000E0,-2.443213165E-1,-8.761295676E-1,-1.846301913E0
2.974637000E0,-6.283161640E-1,-1.074816823E0,-1.107087731E0
2.989643000E0,-8.420399427E-1,-1.273642778E0,-4.304059148E-1
3.004650000E0,-1.058147550E0,-1.403403997E0,2.334505320E-1
3.019656000E0,-1.275333047E0,-1.434439182E0,8.620314598E-1
3.034663000E0,-1.439547539E0,-1.335405707E0,1.460960150E0
3.049669000E0,-1.628434420E0,-1.030919313E0,2.015465975E0
3.064676000E0,-1.903205276E0,-6.813759804E-1,2.477526426E0
3.079682000E0,-2.238034964E0,-2.348037511E-1,2.742518187E0
3.094689000E0,-2.480246305E0,2.920101881E-1,2.906807184E0
3.109695000E0,-2.696544170E0,4.321752787E-1,2.954962254E0
3.124702000E0,-2.895342350E0,6.415924430E-2,2.987671852E0
3.139708000E0,-2.843117952E0,-3.530135155E-1,2.932576180E0
3.154715000E0,-2.589427710E0,-6.080207229E-1,2.759558678E0
3.169721000E0,-2.312318087E0,-1.022684216E0,2.463943720E0
3.184727000E0,-2.003623962E0,-1.320278525E0,2.064649582E0
3.199734000E0,-1.686455011E0,-1.601862311E0,1.677588940E0
3.214740000E0,-1.358665228E0,-1.909382939E0,1.397406340E0
3.229747000E0,-9.411127567E-1,-2.370189667E0,1.228508949E0
3.244753000E0,-4.614754021E-1,-2.940250635E0,1.117792249E0
3.259760000E0,-4.840813205E-2,-3.149574995E0,1.102842808E0
3.274766000E0,2.945216596E-1,-2.723303080E0,9.730731249E-1
3.289773000E0,5.127022266E-1,-2.196713686E0,6.567412615E-1
3.304779000E0,6.133019328E-1,-1.822871566E0,2.900942862E-1
3.319786000E0,2.142894268E-2,-1.998280764E0,-2.157919481E-2
3.334792000E0,-3.144377470E-1,-2.153320551E0,-4.279009700E-1
3.349799000E0,1.743684113E-1,-2.093060732E0,-3.863050640E-1
3.364805000E0,6.758319139E-1,-1.608683109E0,-2.968129814E-1
3.379812000E0,7.967109680E-1,-7.600348592E-1,-3.165051937E-1
3.394818000E0,7.918998599E-1,4.653004110E-1,-3.014093637E-1
3.409825000E0,9.844506383E-1,2.081930161E0,-2.394008636E-1
3.424831000E0,1.159815192E0,3.189068556E0,-1.828829944E-1
3.439838000E0,1.280930519E0,3.552834034E0,-1.995521635E-1
3.454844000E0,1.242496610E0,2.967011690E0,-2.774698138E-1
3.469851000E0,8.960790038E-1,2.257405758E0,-3.331839442E-1
3.484857000E0,4.949277341E-1,1.781976938E0,-3.683677614E-1
3.499864000E0,1.801621318E-1,1.373100758E0,-2.856393754E-1
3.514870000E0,1.235191012E-4,1.058465362E0,-3.239830956E-2
3.529877000E0,-8.598333225E-3,8.778018951E-1,3.804449141E-1
3.544882625E0,1.688281745E-1,6.138260365E-1,9.500170946E-1
3.559889625E0,5.595361590E-1,2.961881161E-1,1.645536065E0
3.574895625E0,1.028149366E0,2.601899803E-1,2.393633604E0
3.589902625E0,1.451339722E0,7.644518018E-1,2.935459614E0
3.604908625E0,1.830296040E0,1.535195470E0,3.184504986E0
3.619915625E0,2.130978107E0,2.274974346E0,3.280617952E0
3.634921625E0,2.310485125E0,2.652210712E0,3.411751032E0
3.649928625E0,2.406797409E0,2.594187498E0,3.553325653E0
3.664934625E0,2.422950268E0,2.373542309E0,3.641682148E0
3.679941625E0,2.408879042E0,2.089256287E0,3.609955072E0
3.694947625E0,2.408639669E0,1.906806827E0,3.427744389E0
3.709954625E0,2.448362112E0,1.710712671E0,3.240020514E0
3.724960625E0,2.578783989E0,1.373692274E0,3.208136320E0
3.739967625E0,2.793002367E0,1.182362080E0,3.259830236E0
3.754973625E0,2.971112251E0,1.151846886E0,3.311881542E0
3.769980625E0,3.071999550E0,1.110404849E0,3.332783461E0
3.784986625E0,3.073172092E0,9.813527465E-1,3.306970835E0
3.799993625E0,3.019366264E0,7.910082936E-1,3.220749855E0
3.814999625E0,2.964912653E0,6.037595868E-1,3.082719803E0
3.830006625E0,2.912048578E0,4.465039372E-1,2.907128572E0
3.845012625E0,2.850482464E0,3.482163548E-1,2.663095951E0
3.860019625E0,2.785372257E0,2.771368623E-1,2.365773439E0
3.875025625E0,2.705169678E0,2.270161659E-1,2.102160692E0
3.890032625E0,2.610423565E0,1.781961620E-1,1.917488813E0
3.905038625E0,2.521677017E0,6.712999195E-2,1.790195346E0
3.920045625E0,2.423428774E0,-2.102708519E-1,1.654216051E0
3.935051625E0,2.318838120E0,-5.624691844E-1,1.467924953E0
3.950058625E0,2.238050222E0,-9.113824368E-1,1.199278116E0
3.965064625E0,2.160306692E0,-1.169660449E0,9.150558114E-1
3.980071625E0,2.072916269E0,-1.359914660E0,6.523023844E-1
3.995077625E0,1.970561743E0,-1.528602481E0,3.852125108E-1
4.010084625E0,1.804338098E0,-1.682510614E0,8.387795836E-2
4.025090625E0,1.566142917E0,-1.833990693E0,-2.944745123E-1
4.040097625E0,1.282970667E0,-2.096468925E0,-7.393887639E-1
4.055103625E0,1.050326228E0,-2.439104319E0,-1.249442697E0
4.070110625E0,9.042185545E-1,-2.764767170E0,-1.791339993E0
4.085116625E0,7.627445459E-1,-3.086615086E0,-2.206397057E0
4.100123625E0,3.903982639E-1,-3.080647469E0,-2.561011076E0
4.115129625E0,-2.801584601E-1,-2.737674713E0,-3.145547152E0
4.130136625E0,-1.223659754E0,-2.294721127E0,-3.874209404E0
4.145142625E0,-2.161436796E0,-2.220595598E0,-4.551637650E0
4.160149625E0,-2.851595879E0,-2.448698997E0,-4.952998638E0
4.175155625E0,-3.226672888E0,-2.620447636E0,-5.191089153E0
4.190161625E0,-3.518122196E0,-2.649562120E0,-5.550875664E0
4.205168625E0,-3.673593044E0,-2.360987425E0,-6.191843033E0
4.220175625E0,-3.412972212E0,-1.522081852E0,-6.775382996E0
4.235181625E0,-2.563672543E0,-3.931251168E-1,-6.760723114E0
4.250187625E0,-1.047307372E0,5.274457932E-1,-6.027386189E0
4.265194625E0,5.986235142E-1,9.103618860E-1,-4.421422958E0
4.280200625E0,1.596000552E0,9.517152905E-1,-2.277532101E0
4.295207625E0,1.659204245E0,4.220671058E-1,-3.915622234E-1
4.310214625E0,9.114099145E-1,-4.931734502E-1,9.401189685E-1
4.325220625E0,-4.248011410E-1,-1.611281872E0,1.692693472E0
4.340227625E0,-1.907452345E0,-2.505292416E0,1.959056258E0
4.355233625E0,-3.125916719E0,-2.687456846E0,1.978985071E0
4.370240625E0,-3.940881014E0,-2.400916815E0,1.978903532E0
4.385246625E0,-4.366438866E0,-1.987318158E0,2.061239004E0
4.400253625E0,-4.469374657E0,-1.557629108E0,2.162650824E0
