"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.952335453E2,-3.875782013E0,-1.364360046E1,-5.797332764E1
1.952485523E2,-3.892559052E0,-1.383401489E1,-5.774786377E1
1.952635593E2,-3.869586945E0,-1.415222168E1,-5.739776611E1
1.952785673E2,-3.761756897E0,-1.440971375E1,-5.742907715E1
1.952935718E2,-3.389118195E0,-1.448170471E1,-5.737030029E1
1.953085788E2,-3.373626709E0,-1.440838623E1,-5.740307617E1
1.953235858E2,-3.651603699E0,-1.369696045E1,-5.746374512E1
1.953385928E2,-3.783523560E0,-1.365640259E1,-5.746331787E1
1.953535998E2,-4.112400055E0,-1.369810486E1,-5.729187012E1
1.953686068E2,-4.210144043E0,-1.356913757E1,-5.742681885E1
1.953836138E2,-3.709095001E0,-1.314703369E1,-5.755377197E1
1.953986208E2,-3.532371521E0,-1.265704346E1,-5.763507080E1
1.954136278E2,-2.594600677E0,-1.173913574E1,-5.792645264E1
1.954286348E2,-1.887615204E0,-1.118592834E1,-5.791729736E1
1.954436418E2,-5.615692139E-1,-9.974212646E0,-5.836346436E1
1.954586488E2,-4.084396362E-2,-9.279251099E0,-5.845037842E1
1.954736558E2,1.377082825E0,-7.510055542E0,-5.888092041E1
1.954886628E2,2.218425751E0,-6.332778931E0,-5.917944336E1
1.955036698E2,4.258804321E0,-4.420562744E0,-5.925427246E1
1.955186768E2,5.365653992E0,-3.659393311E0,-5.938549805E1
1.955336838E2,8.009952545E0,-3.242797852E0,-5.927520752E1
1.955486918E2,8.957775116E0,-3.465301514E0,-5.914245605E1
1.955636988E2,9.776508331E0,-3.923294067E0,-5.896997070E1
1.955787058E2,1.034379196E1,-5.530715942E0,-5.872314453E1
1.955937128E2,1.057942581E1,-6.483291626E0,-5.842053223E1
1.956087198E2,1.041047287E1,-8.580673218E0,-5.823840332E1
1.956237268E2,1.046747971E1,-9.446395874E0,-5.814093018E1
1.956387338E2,1.040159225E1,-1.072933960E1,-5.807373047E1
1.956537408E2,1.031761932E1,-1.141680908E1,-5.787274170E1
1.956687478E2,9.668090820E0,-1.251608276E1,-5.756585693E1
1.956837548E2,9.490268707E0,-1.286169434E1,-5.751477051E1
1.956987618E2,8.798435211E0,-1.368719482E1,-5.738146973E1
1.957137688E2,8.152042389E0,-1.422734070E1,-5.732354736E1
1.957287758E2,6.219608307E0,-1.535971069E1,-5.724896240E1
1.957437828E2,5.351142883E0,-1.575859070E1,-5.713128662E1
