"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.132944250E0,-2.421044922E1,6.910408783E1,-1.868054199E1
9.162839250E0,-2.464302063E1,6.860190582E1,-2.018284607E1
9.192735250E0,-2.458662796E1,6.819670868E1,-2.142555237E1
9.222630250E0,-2.395437241E1,6.830907440E1,-2.247923279E1
9.252525250E0,-2.405900383E1,6.849631500E1,-2.206445312E1
9.282421250E0,-2.296081543E1,6.911986542E1,-2.140707397E1
9.312316250E0,-2.185361862E1,7.004589081E1,-2.056823730E1
9.342212250E0,-1.990689087E1,7.098804474E1,-1.883546448E1
9.372107250E0,-1.811186218E1,7.173696136E1,-1.755636597E1
9.402002250E0,-1.677780151E1,7.303244781E1,-1.678843689E1
9.431898250E0,-1.513018799E1,7.363703156E1,-1.530917358E1
9.461793250E0,-1.389586258E1,7.407134247E1,-1.494207764E1
9.491688250E0,-1.284239578E1,7.472568512E1,-1.417036438E1
9.521584250E0,-1.191580582E1,7.493482208E1,-1.423321533E1
9.551479250E0,-1.124294281E1,7.519542694E1,-1.439903259E1
9.581375250E0,-1.063363266E1,7.548282623E1,-1.457693481E1
9.611270250E0,-9.517765045E0,7.609865570E1,-1.454032898E1
9.641165250E0,-9.031993866E0,7.620169830E1,-1.439476013E1
9.671061250E0,-8.662513733E0,7.640955353E1,-1.417236328E1
9.700956250E0,-8.139621735E0,7.669300079E1,-1.399365234E1
9.730852250E0,-7.747791290E0,7.690032196E1,-1.397985840E1
9.760746583E0,-7.724163055E0,7.707207489E1,-1.295628357E1
9.790641583E0,-7.610290527E0,7.760243988E1,-1.212442017E1
9.820537583E0,-8.207206726E0,7.803816986E1,-1.068923950E1
9.850432583E0,-8.167617798E0,7.824115753E1,-9.514877319E0
9.880327583E0,-8.509048462E0,7.888014984E1,-8.302261353E0
9.910223583E0,-9.038921356E0,7.890390778E1,-6.519973755E0
9.940118583E0,-9.132904053E0,7.886782074E1,-5.176818848E0
9.970014583E0,-9.003524780E0,7.929811859E1,-3.552062988E0
9.999909583E0,-9.445358276E0,7.946968842E1,-1.760086060E0
1.002980458E1,-9.390171051E0,7.947324371E1,2.895202637E-1
1.005970058E1,-9.085350037E0,7.924851227E1,1.716583252E0
1.008959558E1,-9.570995331E0,7.938573456E1,2.106094360E0
1.011949158E1,-1.020204544E1,7.935965729E1,2.997558594E0
1.014938658E1,-1.010398865E1,7.903456879E1,4.362289429E0
1.017928158E1,-1.061100769E1,7.910976410E1,6.218460083E0
1.020917758E1,-1.045347977E1,7.906168365E1,8.258804321E0
1.023907258E1,-1.031231308E1,7.900679779E1,9.266571045E0
1.026896858E1,-1.002649689E1,7.888941193E1,1.084388733E1
1.029886358E1,-9.771842957E0,7.889150238E1,1.162434387E1
1.032875858E1,-9.625205994E0,7.866622162E1,1.276345825E1
1.035865458E1,-9.599468231E0,7.876435089E1,1.361265564E1
1.038854958E1,-9.226299286E0,7.874007416E1,1.489035034E1
1.041844558E1,-9.063838959E0,7.859883881E1,1.636463928E1
1.044834058E1,-9.072299957E0,7.845218658E1,1.707257080E1
1.047823558E1,-8.711627960E0,7.849649811E1,1.809321594E1
1.050813158E1,-8.291599274E0,7.860324860E1,1.948563385E1
1.053802658E1,-8.247760773E0,7.824587250E1,2.106426239E1
1.056792158E1,-7.263790131E0,7.819731903E1,2.153715515E1
1.059781758E1,-6.639225006E0,7.845894623E1,2.215641785E1
1.062771258E1,-6.028812408E0,7.834220123E1,2.332831573E1
1.065760858E1,-5.586711884E0,7.860799408E1,2.346778107E1
1.068750358E1,-5.376136780E0,7.863404083E1,2.345808411E1
1.071739858E1,-4.203212738E0,7.879305267E1,2.385951233E1
1.074729458E1,-3.360012054E0,7.900226593E1,2.403982544E1
1.077719008E1,-2.171493530E0,7.907324982E1,2.462710571E1
1.080708608E1,-1.720115662E0,7.925858307E1,2.453292847E1
1.083698108E1,-7.190933228E-1,7.906356049E1,2.475650024E1
1.086687608E1,1.806297302E-1,7.912616730E1,2.548377228E1
1.089677208E1,7.673416138E-1,7.886870575E1,2.556707764E1
1.092666708E1,1.368194580E0,7.880229950E1,2.587796021E1
1.095656308E1,1.640083313E0,7.888344574E1,2.627868652E1
1.098645808E1,1.897750854E0,7.888683319E1,2.639703369E1
1.101635308E1,1.685398102E0,7.890172577E1,2.656058502E1
1.104624908E1,1.644847870E0,7.918801117E1,2.674733734E1
1.107614408E1,9.465827942E-1,7.909705353E1,2.718538666E1
1.110604008E1,6.953926086E-1,7.937766266E1,2.749933624E1
1.113593508E1,-3.196716309E-3,7.945487213E1,2.764455414E1
1.116583008E1,-6.216621399E-1,7.936981964E1,2.693778229E1
1.119572608E1,-1.634067535E0,7.984300995E1,2.678688812E1
1.122562108E1,-2.774974823E0,7.998174286E1,2.647402954E1
1.125551708E1,-4.237499237E0,8.053037262E1,2.519140625E1
1.128541208E1,-5.378856659E0,8.129975128E1,2.336434174E1
1.131530708E1,-6.007877350E0,8.255175018E1,2.077916718E1
1.134520308E1,-5.907997131E0,8.398543549E1,1.673332214E1
1.137509808E1,-6.901737213E0,8.472040558E1,1.348709106E1
1.140499308E1,-9.017787933E0,8.551033783E1,8.972732544E0
1.143488908E1,-1.081690598E1,8.581043243E1,5.944274902E0
1.146478408E1,-1.201570892E1,8.572939301E1,5.298980713E0
1.149468008E1,-1.258406448E1,8.577902985E1,4.674179077E0
1.152457508E1,-1.343711472E1,8.577744293E1,5.134643555E0
1.155447008E1,-1.434459305E1,8.557595062E1,4.801498413E0
1.158436608E1,-1.535945892E1,8.520178986E1,4.424438477E0
1.161426108E1,-1.585425568E1,8.500171661E1,3.881164551E0
1.164415708E1,-1.660139084E1,8.472106171E1,3.606689453E0
1.167405208E1,-1.738261795E1,8.442313385E1,3.436203003E0
1.170394708E1,-1.740411758E1,8.417008209E1,3.450698853E0
1.173384308E1,-1.843407440E1,8.369440460E1,2.696151733E0
1.176373800E1,-1.926226425E1,8.304274750E1,1.658950806E0
1.179363400E1,-2.015727806E1,8.273278046E1,7.027130127E-1
1.182352900E1,-2.077036667E1,8.233361053E1,2.102661133E-2
1.185342400E1,-2.145941734E1,8.190482330E1,-9.819641113E-1
1.188332000E1,-2.183857727E1,8.207732391E1,-2.286010742E0
1.191321500E1,-2.180481529E1,8.175545502E1,-3.387893677E0
1.194311100E1,-2.167502785E1,8.167765045E1,-3.979782104E0
1.197300600E1,-2.104487991E1,8.178757477E1,-4.807678223E0
1.200290100E1,-2.088139915E1,8.159909821E1,-5.042724609E0
1.203279700E1,-2.090394020E1,8.184035492E1,-4.868301392E0
1.206269200E1,-1.995536423E1,8.182263947E1,-4.357696533E0
1.209258800E1,-1.944103622E1,8.195984650E1,-2.756378174E0
1.212248300E1,-1.903409576E1,8.200620270E1,-8.132781982E-1
1.215237800E1,-1.837311935E1,8.181522369E1,7.262573242E-1
1.218227400E1,-1.866457367E1,8.172556305E1,2.041152954E0
1.221216900E1,-1.878742981E1,8.142881012E1,3.277496338E0
1.224206500E1,-1.860970688E1,8.150809479E1,4.418426514E0
