"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.148329921E2,5.233491315E1,4.863906443E0,4.694356024E0,NaN,NaN,3.500000000E1,1.635034561E1
2.210671231E2,5.233493853E1,4.863897986E0,4.658828199E0,NaN,NaN,3.500000000E1,1.956690216E1
2.216050221E2,5.233491865E1,4.863904139E0,4.654248714E0,NaN,NaN,3.500000000E1,1.688492966E1
2.231771350E2,5.233491280E1,4.863905903E0,4.651275754E0,NaN,NaN,3.500000000E1,1.643170357E1
2.291866931E2,5.233491819E1,4.863904137E0,4.640433252E0,NaN,NaN,3.500000000E1,1.946714783E1
2.296383070E2,5.233491899E1,4.863904029E0,4.622130513E0,NaN,NaN,3.500000000E1,1.675332451E1
2.310899880E2,5.233490708E1,4.863907700E0,4.610287786E0,NaN,NaN,3.500000000E1,1.624802399E1
2.371003801E2,5.233490728E1,4.863907596E0,4.616366327E0,NaN,NaN,3.500000000E1,1.941567230E1
2.375380900E2,5.233490826E1,4.863907369E0,4.614576399E0,NaN,NaN,3.500000000E1,1.671232033E1
2.389740330E2,5.233491108E1,4.863906525E0,4.613421142E0,NaN,NaN,3.500000000E1,1.621134949E1
2.449838910E2,5.233491858E1,4.863904229E0,4.617794394E0,NaN,NaN,3.500000000E1,1.940501022E1
2.454078261E2,5.233490774E1,4.863907569E0,4.653972864E0,NaN,NaN,3.500000000E1,1.669385719E1
2.468139250E2,5.233490204E1,4.863909323E0,4.677409589E0,NaN,NaN,3.500000000E1,1.617215919E1
2.528197011E2,5.233490677E1,4.863907897E0,4.681499124E0,NaN,NaN,3.500000000E1,1.939165306E1
2.532259810E2,5.233490936E1,4.863907098E0,4.681652904E0,NaN,NaN,3.500000000E1,1.667028427E1
2.548110501E2,5.233491329E1,4.863905896E0,4.681751192E0,NaN,NaN,3.500000000E1,1.633592415E1
2.608207901E2,5.233490277E1,4.863909114E0,4.662108541E0,NaN,NaN,3.500000000E1,1.944015884E1
2.613114320E2,5.233490141E1,4.863909524E0,4.663106561E0,NaN,NaN,3.500000000E1,1.677375031E1
