"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.916042838E1,2.242467137E-1,1.429513834E0,-1.167692620E0
7.919038138E1,3.370613576E-1,-1.075829793E0,-5.800695205E-1
7.922033438E1,-2.207981721E-2,-3.091641601E0,6.132091999E-2
7.925028737E1,3.369276025E-1,-4.399225202E0,3.667687945E-1
7.928024038E1,6.863771635E-1,-4.625363928E0,3.565864532E-1
7.931019437E1,1.261571129E0,-4.163792326E0,9.404041851E-1
7.934014738E1,1.526099019E0,-1.960560883E0,2.803129456E0
7.937010038E1,1.401434774E0,2.512644460E0,1.479794626E0
7.940005338E1,3.210732427E-1,3.116471803E0,-3.264109905E0
7.943000638E1,-3.475029498E-2,3.685517567E-1,-2.168204574E-1
7.945995937E1,5.955678579E-1,1.625366322E0,1.315842792E-2
7.948991338E1,2.785601842E-1,1.669484734E0,-5.057455623E-1
7.951986638E1,-9.434557738E-1,8.224178982E-1,-1.268168981E-1
7.954981938E1,-2.090727651E0,-4.466091621E-1,-5.053304100E-1
7.957977238E1,-1.678531546E0,-7.218966597E-1,1.949964559E-1
7.960972537E1,-5.164202392E-1,-2.255352938E-1,4.861644065E-1
7.963967838E1,-2.423508628E-1,-4.668381894E-1,4.679550076E-1
7.966963137E1,-3.492914669E-1,-5.277872264E-2,4.951656103E-1
7.969958538E1,-2.242551921E-1,-3.557036698E-2,8.093563148E-1
7.972953838E1,-1.423221792E-1,-1.353361452E-1,1.056273707E0
7.975949137E1,-2.524389178E-2,-1.208987850E-1,7.712068871E-1
7.978944529E1,2.614608791E-1,-4.130362040E-1,3.356125637E-1
7.981939829E1,5.008730775E-1,4.517184591E-1,-8.435427189E-2
7.984935129E1,4.425832810E-1,9.530745167E-1,-1.044670565E0
7.987930429E1,-2.123621017E-2,1.130921674E-1,-1.292075615E0
7.990925829E1,-8.530090687E-1,-6.445584619E-1,-1.509448196E0
7.993921129E1,-9.158106498E-1,-3.520532531E-1,-8.652370584E-1
7.996916429E1,-5.613264900E-1,2.290412843E-1,-7.797881147E-1
7.999911729E1,-3.880071243E-1,4.698424888E-1,-1.221836522E0
8.002907029E1,-1.913022216E-1,2.623096025E-1,-1.256169033E0
8.005902329E1,3.199850759E-1,-6.909596264E-2,-7.795987380E-1
8.008897729E1,5.338043403E-1,3.674975038E-2,-4.274630392E-1
8.011893029E1,8.349821028E-1,1.864829099E-1,-5.597890377E-1
8.014888329E1,8.727869833E-1,9.193050921E-2,-5.264493835E-1
8.017883629E1,6.213204575E-1,4.521002823E-1,-5.547487378E-2
8.020878929E1,1.347662975E-1,5.720395392E-1,-1.753492266E-1
8.023874229E1,-3.601286599E-1,-7.913522261E-1,-2.351381761E-1
8.026869529E1,-7.240803755E-1,-1.752668393E0,3.922446746E-1
8.029864929E1,-3.270461370E-1,-8.789382541E-1,8.920822102E-1
8.032860229E1,3.202136289E-1,4.748354262E-1,8.736067629E-1
8.035855529E1,2.741196077E-1,1.518615460E0,2.392364530E-1
8.038850829E1,-5.320344246E-1,-1.023104864E-1,-4.382382882E-1
8.041846129E1,-5.514166289E-1,-1.114951758E0,-5.308312504E-1
8.044841429E1,2.649542799E-1,-6.678841746E-1,-7.987150401E-1
8.047836829E1,5.240937961E-1,2.639953548E-1,-2.268795687E-1
8.050832129E1,3.811416891E-1,5.503457844E-1,3.142410636E-2
8.053827429E1,1.409933446E-1,2.773509800E-2,2.326179896E-1
8.056822729E1,-1.089222694E0,2.114896971E-1,1.031985615E0
8.059818029E1,-2.470209608E-1,-1.052107639E0,-1.860272364E0
8.062813329E1,-2.154472571E-1,-6.552518499E-1,-4.495169093E-1
8.065808629E1,-1.070628256E0,2.460783166E-1,1.026592728E0
8.068804029E1,-5.274295230E-1,7.242612737E-1,4.212912299E-1
8.071799329E1,2.575255934E-1,-7.866083801E-2,-6.264320934E-1
8.074794629E1,7.241454989E-1,-1.035465878E-1,-1.636419314E-1
8.077789929E1,4.915835695E-1,3.196357048E-1,4.578774045E-1
