"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.659750417E0,-1.636812925E0,1.683480024E0,-2.169942409E-1
2.689704417E0,1.405154109E0,-3.738639355E-1,1.110382304E-1
2.719657792E0,-2.474344373E-1,-8.611131907E-1,5.271528959E-1
2.749611792E0,-1.206837773E0,3.912252188E-1,-2.312703431E-2
2.779565792E0,-3.641417921E-1,6.189083457E-1,-3.497394919E-1
2.809518792E0,9.449286461E-1,2.097181231E-1,5.016781092E-1
2.839472792E0,8.111541271E-1,2.788162827E-1,-2.422713637E-1
2.869426792E0,4.529765844E-1,1.987472773E-1,-8.853411674E-1
2.899380792E0,6.375604868E-1,-1.765078753E-1,-2.469561398E-1
2.929333792E0,5.370270610E-1,6.042838842E-2,-2.330930531E-1
2.959287792E0,-2.109577060E-1,-2.490551919E-1,4.364854097E-2
2.989241792E0,-1.521487385E-1,-3.326259181E-2,-6.942968965E-1
3.019194792E0,3.572142422E-1,-2.931940854E-1,-2.737115920E-1
3.049148792E0,1.723980755E-1,-2.169407308E-1,-5.803058743E-1
3.079102792E0,2.031482160E-1,-2.577198148E-1,-3.249656856E-1
3.109055792E0,3.019431829E-1,1.169693246E-1,-9.595196694E-2
3.139009792E0,3.178261220E-1,5.028879642E-1,2.857695818E-1
3.168963792E0,-1.186041161E-1,5.821472406E-2,3.595391214E-1
3.198917792E0,-2.719613723E-2,2.295306176E-1,5.393871665E-1
3.228870792E0,-9.406456351E-1,1.149760008E0,1.555335224E-1
3.258824792E0,-8.915005922E-1,3.670195341E-1,4.792005420E-1
3.288778792E0,-1.082354069E0,3.771737516E-1,5.027852058E-1
3.318731792E0,-8.820930123E-1,3.054147661E-1,5.719997287E-1
3.348685792E0,-1.256037951E0,7.587428093E-1,1.118061543E0
3.378639792E0,-1.470915318E0,-2.202079892E-1,1.325021386E0
3.408592792E0,-1.370660663E0,-3.202254176E-1,1.015741467E0
3.438546792E0,-4.389854372E-1,-2.468795888E-2,8.128983378E-1
3.468500792E0,-1.040436551E-1,-2.165371478E-1,1.179421782E0
3.498454792E0,3.678470254E-1,-6.273273230E-1,6.636974216E-1
3.528407792E0,9.271705151E-2,-6.052604914E-1,4.048983455E-1
3.558361792E0,-3.877234831E-2,-7.290428877E-1,3.160792887E-1
3.588315792E0,1.820420101E-2,-5.550678968E-1,2.155909985E-1
3.618268792E0,-1.928990334E-1,-4.141291082E-1,-4.980790615E-2
3.648222792E0,-1.372675449E-1,-6.446992755E-1,-2.495889366E-1
3.678176792E0,-4.558701813E-1,-2.450717986E-1,-4.606116712E-1
3.708129792E0,-5.365024209E-1,-3.149718642E-1,-5.636075735E-1
3.738083167E0,-2.427852452E-1,-5.148884282E-2,-3.180147707E-2
3.768037167E0,-2.636498809E-1,1.495442539E-1,4.308732450E-1
3.797990167E0,-1.133651018E0,2.101418227E-1,5.692614317E-1
3.827944167E0,-2.201613188E0,5.777975917E-1,3.739678860E-1
3.857898167E0,-1.465281129E0,-4.973492622E-1,2.192086428E-1
3.887852167E0,-1.130716205E0,-4.683136046E-1,-6.611229777E-1
3.917805167E0,-8.011734486E-1,-3.214832842E-1,-3.640547693E-1
3.947759167E0,-2.775084078E-1,1.359890103E-1,1.453208327E-1
3.977713167E0,2.748797089E-2,7.008954138E-2,6.239666045E-2
4.007666167E0,-2.805785537E-1,-1.353528164E-2,1.133208275E-1
4.037620167E0,-4.711650312E-1,-4.126478359E-2,2.531479895E-1
4.067574167E0,-4.073653519E-1,-9.768828750E-2,-1.617096812E-1
4.097527167E0,-4.819369018E-1,-2.066010982E-1,-9.763454646E-2
4.127481167E0,-1.553284228E-1,1.522361487E-1,-6.583720446E-2
4.157435167E0,1.739510521E-2,2.601593733E-1,-2.164259255E-1
4.187388167E0,-1.189433970E-2,3.000372946E-1,-3.249923289E-1
4.217342167E0,6.219387427E-2,1.420031935E-1,3.968176246E-2
4.247296167E0,4.223285615E-1,1.037074476E-1,2.495268732E-1
4.277249167E0,1.035092585E-2,-3.252362311E-1,3.701371849E-1
4.307203167E0,2.393434346E-1,3.553488525E-3,5.707539991E-2
4.337157167E0,7.111198306E-1,1.259871721E-1,7.523203641E-2
4.367110167E0,8.449657559E-1,-2.087763697E-1,2.216908336E-2
4.397064167E0,7.744228840E-1,-5.390666425E-2,-2.063285410E-1
4.427018167E0,9.628959298E-1,2.689990699E-1,-1.113737971E-1
4.456971167E0,5.748924613E-1,-1.840419322E-1,-1.096872166E-1
4.486925167E0,4.095696807E-1,2.507835627E-1,-2.872345746E-1
4.516879167E0,1.391816288E-1,6.918718666E-2,-7.342268527E-2
4.546832167E0,7.535478473E-1,3.799884915E-1,2.601071000E-1
4.576786167E0,7.878469825E-1,-1.796410680E-1,2.180605531E-1
4.606740167E0,1.606760025E-1,-5.560647324E-2,6.061447039E-2
4.636693167E0,-3.518896103E-1,-6.157622486E-2,-2.167533711E-2
4.666647167E0,-3.672113419E-1,-1.361285429E-2,-3.362095356E-2
4.696601167E0,-2.116054893E-1,1.209278479E-1,-4.614713416E-2
4.726554750E0,-2.492056340E-1,2.135478556E-1,7.930294424E-2
4.756508750E0,-8.949957788E-2,2.313147932E-1,1.074741259E-1
4.786462750E0,-6.315054744E-2,1.608122736E-1,1.358042955E-1
4.816415750E0,-3.685571626E-2,6.568852812E-2,8.580371737E-2
4.846369750E0,-2.691999376E-1,1.715032160E-1,5.480718613E-2
4.876323750E0,-4.514781535E-1,1.913231164E-1,3.334264085E-2
4.906276750E0,1.225030981E-2,-3.320898162E-3,1.839697734E-2
4.936230750E0,-9.169384837E-3,-1.978204586E-2,2.877744287E-2
4.966184750E0,-2.857395448E-4,-3.587951139E-2,1.882388443E-2
4.996137750E0,-2.742644586E-2,-3.725432232E-2,3.837743774E-3
5.026091750E0,-1.862335950E-2,-3.910581395E-2,-1.477127895E-3
5.056045750E0,-6.231219973E-3,-4.263294861E-2,8.785628714E-3
5.085998750E0,-8.508563042E-3,-3.461933881E-2,1.662597246E-2
5.115952750E0,-3.846437903E-4,-5.798489321E-3,5.738177337E-3
5.145906750E0,-1.510310918E-2,1.366849244E-2,-2.444653539E-3
5.175859750E0,-3.140954301E-2,2.201049402E-2,7.708646823E-3
5.205813750E0,-3.510687873E-2,2.999714389E-2,1.247942820E-2
5.235766750E0,-2.673923224E-2,2.448846027E-2,-3.536288161E-3
5.265720750E0,-2.247692645E-2,2.309318632E-2,-1.552903652E-2
5.295674750E0,-1.797992177E-2,1.201050542E-2,-4.242557567E-3
5.325627750E0,-7.070888765E-3,9.305959567E-3,1.591359032E-3
5.355581750E0,-8.988390677E-3,1.015942637E-2,5.979722366E-3
5.385535750E0,1.610483509E-3,1.023540273E-2,5.749085918E-3
5.415488750E0,1.828421839E-3,3.921026364E-3,-1.852375339E-3
5.445442750E0,-1.348466333E-2,-1.361085009E-2,-3.434560262E-3
5.475396750E0,-1.938953251E-2,-1.064074505E-2,-4.622590728E-3
5.505349750E0,-6.562209222E-3,2.029278083E-3,-4.489175975E-3
5.535303750E0,3.946790937E-3,3.305549035E-3,-4.204479977E-3
5.565257750E0,1.189142559E-2,6.921471097E-3,-2.158634132E-3
5.595210750E0,9.609462693E-3,1.423655823E-2,-1.556230127E-3
5.625164750E0,-1.142609399E-3,6.210609339E-3,1.002003206E-3
5.655117750E0,-8.245501667E-3,8.953209966E-3,-2.781558316E-3
5.685071750E0,3.805360757E-3,3.226313507E-3,-2.838273533E-3
5.715025750E0,4.136932548E-3,5.660379771E-3,-1.141284010E-4
5.744978875E0,7.479299791E-3,-2.089769812E-3,3.002298996E-3
5.774932875E0,8.842519484E-3,-1.741722110E-3,-3.658284433E-3
5.804886875E0,1.029637456E-2,4.845494404E-3,-4.650289193E-3
5.834839875E0,1.105032396E-2,2.798259258E-3,-2.038595267E-5
5.864793875E0,1.170546189E-2,-3.442592453E-3,1.004132093E-3
5.894747875E0,7.195689250E-3,1.611631131E-3,-2.774104010E-3
5.924700875E0,9.397848509E-3,1.796989515E-2,-8.316138759E-3
5.954654875E0,1.729882322E-2,1.182174217E-2,-4.756290000E-3
5.984607875E0,2.296973392E-2,1.210342813E-2,-1.596707851E-3
6.014561875E0,2.010501362E-2,1.470608544E-2,-4.654830787E-3
6.044515875E0,3.204477951E-2,2.644197829E-2,-1.996774971E-2
6.074468875E0,4.101054370E-2,4.388913140E-2,-2.271505073E-2
6.104422875E0,3.520514444E-2,4.694678262E-2,-2.056083083E-2
6.134376875E0,2.079117671E-2,2.997033112E-2,-2.978893183E-2
6.164329875E0,-1.340784132E-2,4.650971852E-3,-9.650659747E-3
6.194283875E0,-7.193902042E-3,7.463702932E-4,-4.949107766E-3
6.224236875E0,-2.689806279E-3,-8.002499118E-3,-5.434594117E-3
6.254190875E0,-6.391721545E-4,-2.249009535E-2,8.392805466E-4
6.284144875E0,-1.729620737E-3,-3.490329906E-2,4.825488664E-3
6.314097875E0,-1.911955653E-3,-4.226536304E-2,8.463098668E-3
6.344051875E0,-6.806787103E-3,-3.221436217E-2,-2.448125277E-3
6.374005875E0,-9.932005778E-3,-3.925762698E-2,-3.880906152E-3
6.403958875E0,-1.402870752E-2,-4.420156404E-2,-2.460128162E-3
6.433912875E0,-2.896351740E-3,-4.058941454E-2,-4.017004743E-3
6.463865875E0,8.512737229E-3,-2.521166950E-2,-2.401202219E-4
6.493819875E0,2.738521248E-2,-2.042850666E-2,1.599185541E-2
6.523773875E0,3.953485563E-2,-1.335359924E-2,1.937617548E-2
6.553726875E0,5.739897490E-2,3.423504159E-2,2.800296061E-2
6.583680875E0,6.681910157E-2,7.239420712E-2,2.321193926E-2
6.613634875E0,3.345526382E-2,1.219680756E-1,1.375826355E-2
6.643587875E0,-1.501196902E-2,1.799084246E-1,-5.650582723E-3
6.673541875E0,-4.470008239E-2,2.299092114E-1,-3.053995781E-2
6.703494875E0,-4.018999636E-2,2.424855381E-1,-3.498691693E-2
6.733448375E0,-8.897152729E-3,2.301163077E-1,-1.750965044E-2
6.763402375E0,7.972517051E-3,2.014540285E-1,-6.342473207E-4
6.793355375E0,1.329719741E-2,1.514019668E-1,9.623427875E-3
6.823309375E0,6.526818033E-3,7.941913605E-2,1.116752997E-2
6.853262375E0,-5.829100497E-3,9.857410565E-3,2.726644278E-3
6.883216375E0,-1.188948844E-2,-4.303608090E-2,-3.339231946E-3
6.913170375E0,-1.943102852E-2,-8.234780282E-2,-1.252112444E-3
6.943123375E0,-2.801020443E-2,-1.193315461E-1,5.605515093E-3
6.973077375E0,-2.457232215E-2,-1.249594092E-1,1.264957059E-2
7.003030375E0,-1.448535640E-2,-1.048568785E-1,1.085461490E-2
7.032984375E0,-1.264518779E-2,-8.733977377E-2,-1.514385804E-4
7.062938375E0,-3.119676560E-2,-7.209690660E-2,-9.651998989E-3
7.092891375E0,-5.471700802E-2,-4.237283394E-2,-1.119503472E-2
7.122845375E0,-7.149845362E-2,-1.965170912E-2,-1.618820988E-2
7.152798375E0,-7.944508642E-2,-1.394297369E-2,-2.260214649E-2
7.182752375E0,-8.236773312E-2,7.752736565E-4,-2.463413775E-2
7.212706375E0,-7.711135596E-2,1.267552562E-2,-2.348845080E-2
7.242659375E0,-6.969145685E-2,2.512011304E-2,-1.905001514E-2
7.272613375E0,-5.378098041E-2,3.466432169E-2,-1.286750939E-2
7.302566375E0,-5.071914569E-2,4.207989573E-2,-6.088964641E-3
7.332520375E0,-4.605374485E-2,5.299443007E-2,-1.846806961E-3
7.362474375E0,-3.550513089E-2,5.198554322E-2,1.489327988E-3
7.392427375E0,-1.744241640E-2,5.217620358E-2,6.798071787E-3
7.422381375E0,-1.035139989E-2,4.397530854E-2,-3.566415049E-3
7.452334375E0,-2.460074611E-3,3.853106871E-2,-3.495062236E-3
7.482288375E0,9.775334969E-3,1.804372109E-2,6.463060621E-3
7.512242375E0,2.591729350E-2,-7.225212175E-3,9.962184355E-3
7.542195375E0,3.718612343E-2,-3.397443518E-2,1.098136045E-2
7.572149375E0,4.036355764E-2,-4.511269554E-2,1.454918552E-2
7.602102375E0,4.790196940E-2,-4.983564839E-2,2.084118500E-2
7.632056375E0,6.458297372E-2,-5.114616826E-2,3.655008227E-2
7.662010375E0,7.508335263E-2,-4.596955702E-2,3.416524827E-2
7.691963375E0,7.807023823E-2,-2.852324955E-2,3.172181174E-2
7.721917375E0,6.862019747E-2,-1.631568745E-2,2.836968377E-2
7.751870667E0,4.803158343E-2,-2.212650143E-4,1.695456542E-2
7.781824667E0,3.440402076E-2,1.590009779E-2,1.271693408E-2
7.811778667E0,2.569273300E-2,2.232120559E-2,7.296066731E-3
7.841731667E0,1.567877084E-2,3.164495528E-2,1.706117764E-3
7.871685667E0,2.977995202E-3,3.453114256E-2,-5.051551852E-5
7.901638667E0,5.224126391E-3,3.933317214E-2,1.133773476E-3
7.931592667E0,-2.738158219E-4,3.941140696E-2,-9.954031557E-4
7.961545667E0,-9.031859227E-3,4.365783557E-2,-3.807992674E-3
7.991499667E0,-1.013290882E-2,3.969034180E-2,1.394234947E-3
8.021453667E0,-1.405292004E-2,2.688547410E-2,5.617452553E-4
8.051406667E0,-2.041236497E-3,2.747458592E-2,-7.402730174E-3
8.081360667E0,-4.431442358E-5,8.528631181E-3,-1.186511852E-2
8.111313667E0,-1.148873754E-2,-2.544006892E-2,-1.014230028E-2
8.141267667E0,-1.857514121E-2,-4.729689658E-2,-1.001793053E-2
