"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.530505125E0,-2.427093315E1,3.741628265E1,-1.537622070E1
3.545521125E0,-2.398783112E1,3.832589722E1,-1.401972198E1
3.560538125E0,-2.367698479E1,3.949404907E1,-1.254065704E1
3.575555125E0,-2.218858910E1,4.155669022E1,-9.586105347E0
3.590572125E0,-2.129181671E1,4.251821136E1,-8.503097534E0
3.605588125E0,-1.935081673E1,4.433850479E1,-6.758842468E0
3.620605125E0,-1.827693558E1,4.505693817E1,-6.138763428E0
3.635622125E0,-1.606048393E1,4.597980499E1,-5.079032898E0
3.650638125E0,-1.489065361E1,4.650978851E1,-5.410316467E0
3.665655125E0,-1.259934998E1,4.713575745E1,-6.192703247E0
3.680672125E0,-1.123074913E1,4.723099899E1,-7.020492554E0
3.695688125E0,-8.401073456E0,4.734169769E1,-9.750770569E0
3.710705125E0,-6.521518707E0,4.709041595E1,-1.143262482E1
3.725722125E0,-1.939666748E0,4.630756760E1,-1.450217438E1
3.740739125E0,4.352340698E-1,4.595803070E1,-1.576457214E1
3.755755125E0,2.690677643E0,4.581855011E1,-1.641114044E1
3.770772125E0,5.909942627E0,4.584498596E1,-1.676987457E1
3.785789125E0,7.762439728E0,4.535773849E1,-1.695025635E1
3.800805125E0,1.074099731E1,4.082037354E1,-1.665270996E1
3.815822125E0,1.203965759E1,3.900094986E1,-1.611905670E1
3.830839125E0,1.313493347E1,3.681390762E1,-1.217977905E1
3.845856125E0,1.303069305E1,3.693380737E1,-1.051346588E1
3.860872125E0,1.317079926E1,3.699105835E1,-8.489288330E0
3.875889125E0,1.290316391E1,3.743020630E1,-7.709526062E0
3.890906125E0,1.271424103E1,3.823508453E1,-6.201576233E0
3.905922125E0,1.266534042E1,3.847670364E1,-5.427154541E0
3.920939125E0,1.190606689E1,3.912550354E1,-3.975372314E0
3.935956125E0,1.160693359E1,3.944505692E1,-3.524276733E0
3.950973125E0,1.142310715E1,3.963861465E1,-2.886245728E0
3.965989125E0,1.073099518E1,3.997847748E1,-1.510330200E0
3.981006125E0,1.045479965E1,4.010088348E1,-1.094833374E0
3.996023125E0,9.843982697E0,4.018807983E1,-2.804870605E-1
4.011040125E0,9.671535492E0,3.987163544E1,6.954193115E-2
4.026056125E0,8.994037628E0,3.973123169E1,8.524475098E-1
4.041073125E0,8.706481934E0,3.986528015E1,1.246009827E0
4.056090125E0,8.724395752E0,4.000218964E1,2.056625366E0
4.071106125E0,8.956848145E0,3.997082138E1,2.391212463E0
4.086123125E0,9.015594482E0,3.978610229E1,3.273246765E0
4.101140125E0,8.694290161E0,3.978005219E1,3.916259766E0
4.116157125E0,7.913990021E0,4.021149445E1,4.488914490E0
4.131173125E0,7.603893280E0,4.028280258E1,4.740379333E0
4.146190125E0,7.333286285E0,4.047616959E1,4.926292419E0
4.161207125E0,6.957050323E0,4.082542419E1,5.317764282E0
4.176223500E0,6.945384979E0,4.094016266E1,5.302719116E0
4.191240500E0,7.035667419E0,4.117806244E1,5.096435547E0
4.206257500E0,7.104953766E0,4.114243698E1,5.010490417E0
4.221274500E0,7.247653961E0,4.116475677E1,5.043983459E0
4.236290500E0,7.221187592E0,4.110797501E1,4.912956238E0
4.251307500E0,6.880027771E0,4.113910294E1,4.799827576E0
4.266324500E0,6.820232391E0,4.095614624E1,4.610733032E0
4.281341500E0,6.345108032E0,4.117709351E1,4.682968140E0
4.296357500E0,6.136119843E0,4.115274811E1,4.497070312E0
