"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.758534917E0,4.974044859E-1,-1.568699241E0,9.663910866E-1
1.773551917E0,3.215808868E-1,-1.321479678E0,9.725662470E-1
1.788567917E0,9.612285346E-2,-8.492619991E-1,9.171667099E-1
1.803584917E0,-1.329453439E-1,-8.184083551E-2,6.339603662E-1
1.818601917E0,-1.010097787E-1,7.230463028E-1,8.315384388E-3
1.833618917E0,-7.372356951E-2,1.373010278E0,-4.127177298E-1
1.848634917E0,-2.514207959E-1,1.882617712E0,-4.976257086E-1
1.863651917E0,-4.875520468E-1,2.364208698E0,-3.778653741E-1
1.878668917E0,-6.332338452E-1,2.258321762E0,-2.155137509E-1
1.893684917E0,-5.727413893E-1,1.794542074E0,-1.187095270E-1
1.908701917E0,-3.989589214E-1,9.139094949E-1,7.578592002E-2
1.923718917E0,4.767462984E-2,-6.351680309E-2,1.774580330E-1
1.938734917E0,5.683002472E-1,-6.686950922E-1,2.049876601E-1
1.953751917E0,8.116385341E-1,-9.786101580E-1,3.456847668E-1
1.968768917E0,8.417045474E-1,-6.189576387E-1,4.050869942E-1
1.983784917E0,6.299465895E-1,1.304287910E-1,-3.293540701E-2
1.998801917E0,3.721203804E-1,5.435903072E-1,-7.754178047E-1
2.013818917E0,1.892906278E-1,5.949461460E-1,-1.413655996E0
2.028835917E0,-6.521881372E-2,8.969167471E-1,-1.837092161E0
2.043851917E0,-3.966989219E-1,1.757618308E0,-2.136425734E0
2.058868917E0,-7.133436799E-1,2.597212553E0,-2.482240677E0
2.073885917E0,-7.532439232E-1,2.821463585E0,-2.581831694E0
2.088901917E0,-7.131578922E-1,2.616696119E0,-2.654536247E0
2.103918917E0,-6.787614822E-1,2.178333759E0,-2.709186792E0
2.118935917E0,-6.948064566E-1,2.062826633E0,-2.787498474E0
2.133951917E0,-8.745747805E-1,2.238734722E0,-2.764095306E0
2.148968917E0,-9.892786741E-1,2.768822432E0,-2.543016911E0
2.163985917E0,-9.145141244E-1,3.390396118E0,-2.162099838E0
2.179002167E0,-7.595863342E-1,3.891948938E0,-1.641044378E0
2.194018167E0,-1.271923900E0,3.734151602E0,-2.647118270E-1
2.209035167E0,-6.806876063E-1,3.745223761E0,1.450065970E-1
2.224052167E0,2.841619849E-1,2.366980314E0,3.955928385E-1
2.239068167E0,7.994056344E-1,7.231712937E-1,7.041786313E-1
2.254085167E0,7.836856842E-1,2.799292505E-1,6.727067232E-1
2.269102167E0,6.051082015E-1,4.014852643E-1,4.251175225E-1
2.284118167E0,3.781786561E-1,5.910113454E-1,1.051504686E-1
2.299135167E0,1.208656207E-1,1.093918681E0,-2.805594206E-1
2.314152167E0,-9.412191808E-2,1.438160062E0,-4.455376267E-1
2.329169167E0,-2.335139215E-1,1.253437757E0,-6.834392250E-2
2.344185167E0,-6.994257122E-2,1.056121349E0,1.734044254E-1
2.359202167E0,1.164446101E-1,5.796295404E-1,5.332230330E-1
2.374219167E0,8.041957021E-2,-3.163624704E-1,1.222973466E0
2.389235167E0,5.477010608E-1,-1.308977723E0,1.879546285E0
2.404252167E0,1.122855306E0,-2.030849457E0,2.330442190E0
2.419269167E0,1.158582926E0,-2.136447430E0,2.569521427E0
2.434285167E0,1.041126251E0,-1.638586044E0,2.587009668E0
2.449302167E0,9.558673501E-1,-1.293207526E0,2.079648018E0
2.464319167E0,8.374676704E-1,-7.020218968E-1,1.205784559E0
2.479335167E0,4.978592396E-1,-1.395002007E-1,3.632887900E-1
2.494352167E0,1.419079304E-1,6.136109233E-1,-3.205382824E-1
2.509369167E0,-2.404262573E-1,7.400571108E-1,-1.011562109E0
2.524386167E0,-4.824254811E-1,8.673589677E-2,-1.815678835E0
2.539402167E0,-4.354712963E-1,-2.786825597E-1,-2.297762156E0
2.554419167E0,-2.035004646E-1,-5.062249899E-1,-4.603742957E-1
2.569436167E0,2.258667797E-1,1.501212176E-2,-2.586069107E-1
2.584452167E0,-8.359005675E-3,7.889643312E-1,-3.162217438E-1
2.599469167E0,-4.266457558E-1,1.770530701E0,-4.477962852E-1
2.614486167E0,-5.313027501E-1,2.380460978E0,-4.977309108E-1
2.629502167E0,-4.743376374E-1,2.082146645E0,-5.192210078E-1
2.644519167E0,-3.618957996E-1,1.542598844E0,-4.538953602E-1
2.659536167E0,-2.823176384E-1,1.127258062E0,-3.165990114E-1
2.674553167E0,-1.483574212E-1,7.114848495E-1,-3.063392043E-1
2.689569167E0,3.847439289E-1,1.709950119E-1,-2.841115594E-1
2.704586167E0,5.805165172E-1,-6.270769238E-1,-2.359227240E-1
2.719603167E0,3.797666430E-1,-8.019464612E-1,-2.792579532E-1
2.734619167E0,2.958007753E-1,-8.965771198E-1,-4.079644382E-1
2.749636167E0,1.658331305E-1,-6.953964233E-1,-4.915165901E-1
2.764653167E0,-9.575189650E-2,-2.763558626E-1,-4.308638871E-1
2.779669167E0,-1.728365719E-1,2.302178554E-2,-3.393552899E-1
2.794686167E0,-5.720726773E-2,-1.617892832E-2,-1.993404627E-1
2.809703167E0,-3.129206598E-2,1.475119125E-2,-8.059453964E-2
2.824720167E0,-1.129203290E-1,2.398622781E-1,7.123595476E-2
