"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.132083708E0,-1.535333252E1,4.571883774E1,-8.598327637E-2
2.147114708E0,-1.188873291E1,4.644500732E1,-3.697883606E0
2.162145708E0,-1.024456787E1,4.690530396E1,-5.266700745E0
2.177176708E0,-6.730590820E0,4.707907104E1,-7.153007507E0
2.192207708E0,-5.638305664E0,4.706842804E1,-7.629524231E0
2.207239708E0,-5.843078613E0,4.696133423E1,-7.441978455E0
2.222270708E0,-7.033203125E0,4.681834412E1,-6.666816711E0
2.237301708E0,-9.945617676E0,4.686528015E1,-3.892845154E0
2.252332708E0,-1.104638672E1,4.651378632E1,-2.246307373E0
2.267363708E0,-1.177514648E1,4.614778900E1,-5.407867432E-1
2.282394708E0,-1.285943604E1,4.553675842E1,1.922027588E0
2.297426708E0,-1.315649414E1,4.533175659E1,2.787231445E0
2.312457708E0,-1.338641357E1,4.514817810E1,3.113548279E0
2.327488708E0,-1.346612549E1,4.507734299E1,2.694885254E0
2.342519708E0,-1.374749756E1,4.512224579E1,1.367813110E0
2.357550708E0,-1.371771240E1,4.516518402E1,5.831909180E-1
2.372581708E0,-1.428302002E1,4.527296829E1,-1.022743225E0
2.387612708E0,-1.439367676E1,4.483569336E1,-1.400459290E0
2.402644708E0,-1.542077637E1,4.505799103E1,-2.752822876E0
2.417675708E0,-1.582202148E1,4.507209778E1,-3.278800964E0
2.432706708E0,-1.673168945E1,4.481956482E1,-3.714210510E0
2.447737708E0,-1.696295166E1,4.482018661E1,-3.653587341E0
2.462768708E0,-1.728631592E1,4.463926697E1,-3.642616272E0
2.477799708E0,-1.791650391E1,4.420808411E1,-4.022254944E0
2.492831708E0,-1.810302734E1,4.395946121E1,-4.041374207E0
2.507862708E0,-1.899737549E1,4.353742599E1,-3.751045227E0
2.522893708E0,-1.941717529E1,4.348411560E1,-3.737480164E0
2.537924708E0,-2.005194092E1,4.308234024E1,-3.134666443E0
2.552955708E0,-2.024731445E1,4.288644028E1,-3.210205078E0
2.567986708E0,-2.016442871E1,4.285574341E1,-3.517906189E0
2.583018708E0,-2.032592773E1,4.282437134E1,-3.458961487E0
2.598049708E0,-2.040277100E1,4.284500885E1,-3.854423523E0
2.613080708E0,-2.048675537E1,4.275910568E1,-3.955909729E0
2.628111708E0,-2.056445312E1,4.268611908E1,-4.262443542E0
2.643142708E0,-2.046911621E1,4.269425583E1,-4.269538879E0
2.658173708E0,-2.063201904E1,4.271195221E1,-4.158042908E0
2.673204708E0,-2.077459717E1,4.283704376E1,-4.014930725E0
2.688236708E0,-2.075213623E1,4.272929764E1,-4.020423889E0
2.703267708E0,-2.088836670E1,4.267976379E1,-3.968940735E0
2.718298708E0,-2.100372314E1,4.266085815E1,-3.943183899E0
2.733329708E0,-2.088861084E1,4.262766266E1,-4.084892273E0
2.748360708E0,-2.090972900E1,4.266183472E1,-4.251472473E0
2.763391708E0,-2.093218994E1,4.265294647E1,-4.149848938E0
2.778423708E0,-2.098962402E1,4.249034882E1,-4.479240417E0
2.793454708E0,-2.089428711E1,4.255281067E1,-4.412330627E0
2.808485708E0,-2.109539795E1,4.265315247E1,-4.389320374E0
2.823516708E0,-2.090686035E1,4.255167007E1,-4.601066589E0
2.838547708E0,-2.093884277E1,4.243180847E1,-4.624977112E0
2.853578708E0,-2.121313477E1,4.264699554E1,-4.616493225E0
2.868610708E0,-2.106854248E1,4.249884796E1,-4.572486877E0
2.883641708E0,-2.100061035E1,4.250849915E1,-4.680793762E0
2.898672708E0,-2.113305664E1,4.254767609E1,-4.675392151E0
2.913703708E0,-2.115808105E1,4.258734894E1,-4.660667419E0
2.928734708E0,-2.112945557E1,4.238147736E1,-4.842658997E0
2.943765708E0,-2.123278809E1,4.255121613E1,-4.783592224E0
2.958797708E0,-2.128106689E1,4.254981995E1,-4.704673767E0
2.973828042E0,-2.118652344E1,4.264423370E1,-4.807411194E0
2.988859042E0,-2.108099365E1,4.242413712E1,-4.958442688E0
3.003890042E0,-2.109106445E1,4.242534637E1,-5.127799988E0
3.018921042E0,-2.103723145E1,4.250459290E1,-4.750251770E0
3.033952042E0,-2.104492188E1,4.247640991E1,-4.698631287E0
3.048983042E0,-2.104699707E1,4.251617813E1,-4.788780212E0
3.064015042E0,-2.112561035E1,4.256750488E1,-4.785102844E0
3.079046042E0,-2.121655273E1,4.264998627E1,-4.866508484E0
3.094077042E0,-2.100384521E1,4.268954086E1,-4.978111267E0
3.109108042E0,-2.105804443E1,4.263438416E1,-4.708412170E0
3.124139042E0,-2.122619629E1,4.251928711E1,-4.794212341E0
3.139170042E0,-2.125683594E1,4.246726990E1,-4.642692566E0
3.154202042E0,-2.116815186E1,4.249754333E1,-4.467445374E0
3.169233042E0,-2.105841064E1,4.260908127E1,-4.608070374E0
3.184264042E0,-2.119531250E1,4.265774536E1,-4.399055481E0
3.199295042E0,-2.116015625E1,4.267116165E1,-4.329505920E0
3.214326042E0,-2.114495850E1,4.286107635E1,-4.636817932E0
3.229357042E0,-2.123986816E1,4.260031128E1,-4.314628601E0
3.244388042E0,-2.108355713E1,4.264344788E1,-4.339164734E0
3.259420042E0,-2.107702637E1,4.257771301E1,-4.336494446E0
3.274451042E0,-2.084197998E1,4.264426422E1,-4.512153625E0
3.289482042E0,-2.089715576E1,4.279323959E1,-4.591300964E0
3.304513042E0,-2.106842041E1,4.282857895E1,-4.434547424E0
3.319544042E0,-2.098547363E1,4.280549622E1,-4.361122131E0
3.334575042E0,-2.086993408E1,4.279812622E1,-4.379142761E0
3.349607042E0,-2.095904541E1,4.302537537E1,-4.578620911E0
3.364638042E0,-2.091772461E1,4.279925156E1,-4.201347351E0
3.379669042E0,-2.088464355E1,4.292631531E1,-4.326469421E0
3.394700042E0,-2.094360352E1,4.276229095E1,-4.241157532E0
3.409731042E0,-2.081579590E1,4.279896545E1,-4.540977478E0
3.424762042E0,-2.084393311E1,4.276613998E1,-4.270927429E0
3.439793042E0,-2.087335205E1,4.288455963E1,-4.109962463E0
3.454825042E0,-2.091790771E1,4.279218292E1,-3.904426575E0
3.469856042E0,-2.081195068E1,4.297011566E1,-3.974479675E0
3.484887042E0,-2.065240479E1,4.302806473E1,-3.964530945E0
3.499918042E0,-2.058636475E1,4.275181580E1,-3.800361633E0
3.514949042E0,-2.050128174E1,4.264888763E1,-3.676322937E0
3.529980042E0,-2.056280518E1,4.272026062E1,-3.644508362E0
3.545012042E0,-2.066802979E1,4.288545227E1,-3.871101379E0
3.560043042E0,-2.050073242E1,4.298023605E1,-3.864067078E0
3.575074042E0,-2.053741455E1,4.317731857E1,-3.841743469E0
3.590105042E0,-2.046667480E1,4.309786224E1,-3.895195007E0
3.605136042E0,-2.058465576E1,4.313050461E1,-3.370193481E0
3.620167042E0,-2.063824463E1,4.320200729E1,-3.538505554E0
3.635198042E0,-2.048114014E1,4.304642487E1,-3.319908142E0
3.650230042E0,-2.054321289E1,4.302486038E1,-3.406799316E0
3.665261042E0,-2.064788818E1,4.317180634E1,-3.150527954E0
3.680292042E0,-2.049438477E1,4.300660706E1,-2.981651306E0
3.695323042E0,-2.046209717E1,4.301179504E1,-2.789512634E0
3.710354042E0,-2.051525879E1,4.316360474E1,-2.975814819E0
3.725385042E0,-2.063146973E1,4.309388351E1,-2.904487610E0
3.740417042E0,-2.049993896E1,4.293732834E1,-2.787658691E0
3.755448042E0,-2.052001953E1,4.297443390E1,-2.709236145E0
3.770479042E0,-2.045019531E1,4.300402832E1,-2.540954590E0
3.785510042E0,-2.043908691E1,4.295755005E1,-2.212959290E0
3.800541042E0,-2.058612061E1,4.292709732E1,-2.452400208E0
3.815572042E0,-2.058197021E1,4.282704926E1,-2.221527100E0
3.830603042E0,-2.066296387E1,4.310613632E1,-1.832771301E0
3.845635042E0,-2.074560547E1,4.304615784E1,-1.864654541E0
3.860666042E0,-2.098980713E1,4.319654846E1,-1.459556580E0
3.875697042E0,-2.098376465E1,4.323529816E1,-1.387336731E0
3.890728042E0,-2.104949951E1,4.325581741E1,-1.301445007E0
