"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.335431417E0,-5.335683686E-1,2.023820740E-1,6.205392694E-1
1.350462417E0,-1.365476298E0,-7.163973534E-1,3.724617898E-1
1.365493417E0,-1.011839034E0,-6.684069157E-1,4.665551841E-1
1.380525417E0,6.719292784E-1,2.250300944E-1,1.197625979E-1
1.395556417E0,5.967609823E-1,-6.345047593E-2,-2.246195468E-1
1.410587417E0,9.377150506E-1,-1.394503630E0,2.209860431E0
1.425618417E0,-6.381657010E-1,-2.471775931E0,1.677331113E0
1.440649417E0,-9.094595504E-1,-4.532121304E0,2.532451319E0
1.455680417E0,6.682724297E-2,-4.420983860E0,3.708306506E0
1.470712417E0,6.127384990E-1,-3.666350979E0,2.657609215E0
1.485743417E0,-3.632173419E-2,-2.156505758E0,1.320289015E0
1.500774417E0,-2.064678744E0,-2.922312668E0,3.056924343E-1
1.515805417E0,-2.149185044E0,-1.951795322E0,-2.151449670E0
1.530836417E0,-5.196917564E-1,1.006091221E0,-1.870996158E0
1.545867417E0,2.203390487E0,3.672377120E0,-3.492159209E0
1.560899417E0,3.027323399E0,6.429903556E0,-5.401133909E0
1.575930417E0,4.500191413E0,7.270361869E0,-5.013106247E0
1.590961417E0,5.047625284E0,9.167255929E0,-2.683020922E0
1.605992417E0,3.326562846E0,7.829022394E0,-2.423224453E0
1.621023417E0,2.307621784E0,3.655148299E0,-4.131498154E0
1.636054417E0,-2.220811681E0,1.653659829E0,-4.213269711E0
1.651086417E0,-2.263416249E-1,1.300356442E0,-2.212960625E-1
1.666117417E0,-2.417665213E0,-8.487192589E-1,3.380123341E-1
1.681148417E0,-2.609224675E0,-2.271085457E0,-7.767746790E-1
1.696179417E0,-2.235930242E0,5.805934310E-2,-3.821326168E0
1.711210417E0,-1.571714026E0,8.649178004E-1,9.161551970E-1
1.726241417E0,-2.600677215E0,-2.452315228E0,-2.437897748E0
1.741273417E0,-2.111258249E0,-5.338154134E-1,1.286128997E0
1.756304417E0,1.515856159E0,-2.473357018E0,3.224832988E0
1.771335417E0,1.901453719E0,-3.749562120E-1,2.245434891E0
1.786366417E0,-1.835096008E-1,-4.487211764E-2,-2.758611095E-1
1.801397417E0,-7.292489487E-1,-2.177373593E0,-1.356639401E0
1.816428417E0,-2.062377865E0,-1.862157214E0,-9.026662552E-1
1.831460417E0,4.121942049E-1,-2.770812187E0,-2.717297008E0
1.846491417E0,1.657480400E0,-2.188438572E0,-1.885836976E0
1.861522417E0,4.509355170E0,-1.563971727E0,9.990541700E-1
1.876553417E0,4.748319179E0,-1.750184496E0,1.063120869E0
1.891584417E0,1.512685214E0,-1.156266430E0,2.791546122E0
1.906615417E0,1.018186187E0,-2.117245213E0,1.330310558E0
1.921647417E0,-5.942232907E-2,-2.659923543E0,1.032221843E0
1.936678417E0,8.716391748E-1,-1.773248838E0,6.065096064E-1
1.951709417E0,2.170468909E0,-1.305365167E0,4.389741603E-1
1.966740417E0,2.208634270E0,-9.649519658E-1,5.750046623E-1
1.981771708E0,6.667825592E-1,-2.409994251E-1,6.204062453E-1
1.996802708E0,-2.633305264E-1,-8.777606249E-2,-1.763871074E-2
2.011834708E0,-1.762908622E0,4.240704846E-1,5.240207425E-1
2.026865708E0,-2.343319620E0,6.933417821E-1,6.735855022E-1
2.041896708E0,-2.778838368E0,2.891379728E0,1.979397104E0
2.056927708E0,-2.861034433E0,3.617666477E0,1.853313300E0
2.071958708E0,-3.551025760E0,3.086144049E0,2.754711002E0
2.086989708E0,-3.189444762E0,3.156039911E0,2.633050325E0
2.102020708E0,-3.221851200E0,2.989902973E0,1.974500645E0
2.117052708E0,-2.854501046E0,3.619662716E0,1.504282765E0
2.132083708E0,-1.874242532E0,6.023942483E0,5.804396492E-1
2.147114708E0,-1.399965222E0,6.740670204E0,-1.478833929E-2
2.162145708E0,-2.012779589E0,4.952202233E0,-2.908845069E-1
2.177176708E0,1.514396110E0,1.084650902E0,-4.457414353E-1
2.192207708E0,7.752801599E0,-5.901048628E0,-2.676076477E0
2.207239708E0,8.972554173E0,-1.344202139E1,-3.668037901E0
2.222270708E0,8.183870031E0,-2.148203881E1,-1.601706734E0
2.237301708E0,5.258774089E0,-1.551697135E1,8.348455703E-1
2.252332708E0,1.335473065E0,-3.792240363E0,2.376645241E0
2.267363708E0,-8.163999438E-2,-5.438629764E-1,2.751413757E0
2.282394708E0,-1.918785743E0,2.969800830E0,3.430361449E0
2.297426708E0,-3.106013765E0,3.812605630E0,4.014763756E0
2.312457708E0,-2.946188604E0,2.735532135E0,3.910261148E0
2.327488708E0,-1.693508019E0,1.213123001E0,2.774037219E0
2.342519708E0,5.901126981E-2,-1.260810553E0,1.602666847E0
2.357550708E0,4.571674794E-1,-1.690513076E0,1.198894971E0
2.372581708E0,2.667783371E-1,-1.004473881E0,9.491036725E-1
2.387612708E0,-2.326355678E-1,-5.764951175E-1,5.852881239E-1
2.402644708E0,-9.667774665E-1,7.043380558E-2,-1.584760626E-1
2.417675708E0,-1.179202133E0,1.446279556E-1,-6.459594548E-1
2.432706708E0,-9.049466693E-1,-1.850842559E-1,-1.652638759E0
2.447737708E0,-4.210120985E-1,-3.834288275E-1,-3.610371491E0
2.462768708E0,-5.002059102E-2,-9.332588875E-1,-4.476478030E0
2.477799708E0,-2.629466566E-1,-6.074187022E-1,-2.614939159E0
2.492831708E0,9.916249171E-1,1.171162212E0,1.998858976E-1
2.507862708E0,8.073616102E-1,6.862830234E-1,8.415569314E-1
2.522893708E0,8.132892251E-2,-8.048399985E-2,1.091569401E0
2.537924708E0,3.040651542E-1,-2.628954935E-1,1.436930442E0
2.552955708E0,5.399476808E-1,-7.163763034E-1,1.648477442E0
2.567986708E0,6.156746784E-1,-6.874852109E-1,1.563047283E0
2.583018708E0,8.106652871E-1,1.540858269E-2,8.929310797E-1
2.598049708E0,8.101247120E-1,3.483379322E-1,4.292230511E-1
2.613080708E0,4.753257152E-1,6.951029634E-1,-5.120074186E-1
2.628111708E0,2.829812640E-1,5.750233734E-1,-8.980007619E-1
2.643142708E0,-7.282473207E-2,2.409988403E-2,-7.659618616E-1
2.658173708E0,-1.850289997E-1,-2.281764811E-1,-3.959355102E-1
2.673204708E0,-3.127164021E-1,-4.541836452E-1,2.320607134E-1
2.688236708E0,-3.722784796E-1,-5.358090216E-1,4.250136405E-1
2.703267708E0,-4.979138017E-1,-6.293580401E-1,4.923443288E-1
2.718298708E0,-5.221396932E-1,-5.860073680E-1,4.167544484E-1
2.733329708E0,-3.931770131E-1,-2.632217681E-1,1.174225422E-1
2.748360708E0,-1.582817888E-1,-1.017240107E-1,-3.365598857E-2
2.763391708E0,2.953419855E-1,1.879786277E-1,-1.920775259E-1
2.778423708E0,4.412536973E-1,3.190930831E-1,-1.945489977E-1
2.793454708E0,6.781197256E-1,5.643329090E-1,-1.240901953E-1
2.808485708E0,7.953385654E-1,6.421464854E-1,-2.449113585E-2
2.823516708E0,1.008469576E0,7.329005349E-1,1.669940671E-1
2.838547708E0,1.029381558E0,7.170007861E-1,2.218398535E-1
2.853578708E0,1.047275207E0,5.474414724E-1,1.617999123E-1
2.868610708E0,1.076868258E0,4.183109772E-1,7.973321736E-2
2.883641708E0,1.013959234E0,2.440072328E-1,4.825049266E-3
2.898672708E0,6.758261552E-1,2.184291726E-1,2.750939548E-2
2.913703708E0,8.057258517E-2,1.252380037E-1,1.885376215E-1
2.928734708E0,-1.062582341E-1,4.493292868E-2,2.698554343E-1
2.943765708E0,-3.964868295E-1,-4.439790845E-3,3.349003728E-1
2.958797708E0,-4.968206647E-1,-6.044617653E-2,3.410422882E-1
2.973828042E0,-5.098134702E-1,-2.342330271E-1,2.604433174E-1
2.988859042E0,-4.794596967E-1,-3.720606709E-1,2.082649577E-1
3.003890042E0,-2.962155595E-1,-4.802084327E-1,1.696202709E-1
3.018921042E0,-8.524860352E-2,-4.039426142E-1,1.490193607E-1
3.033952042E0,1.233131003E-1,-8.490040183E-2,6.521867394E-2
3.048983042E0,1.521685249E-1,9.151360273E-2,1.690020740E-2
3.064015042E0,2.297099134E-1,1.999776989E-1,-2.427193835E-2
3.079046042E0,2.613851577E-1,1.763683963E-1,1.630130634E-2
3.094077042E0,2.592430303E-1,1.114245415E-1,9.677726626E-2
3.109108042E0,2.219950971E-1,6.103323698E-2,1.310296708E-1
3.124139042E0,7.147373289E-2,-2.848354161E-2,1.303249352E-1
3.139170042E0,5.652591079E-2,-6.263478935E-2,1.383337934E-1
3.154202042E0,7.388307810E-2,-3.765957713E-2,1.670432568E-1
3.169233042E0,1.317254895E-1,-5.977023840E-3,1.930685558E-1
3.184264042E0,2.725694194E-1,1.167373216E-1,1.901375659E-1
3.199295042E0,3.250964195E-1,1.759029579E-1,1.764164896E-1
3.214326042E0,4.285307407E-1,2.143741286E-1,1.166402578E-1
3.229357042E0,4.469371909E-1,2.207031548E-1,6.194028631E-2
3.244388042E0,4.707423753E-1,2.323426223E-1,-1.212457442E-1
3.259420042E0,4.468401271E-1,2.139233083E-1,-2.026259029E-1
3.274451042E0,3.761727253E-1,2.137473071E-1,-2.933144635E-1
3.289482042E0,3.564623460E-1,2.322256780E-1,-2.866420595E-1
3.304513042E0,3.426237407E-1,2.161540210E-1,-1.833400315E-1
3.319544042E0,3.501274726E-1,2.152441943E-1,-1.535075372E-1
3.334575042E0,3.201540604E-1,1.922196132E-1,-9.690415084E-2
3.349607042E0,2.571880263E-1,1.934177077E-1,-1.020806909E-1
3.364638042E0,2.045133841E-1,2.084836435E-1,-1.234097256E-1
3.379669042E0,2.380869269E-1,1.892685235E-1,-1.373470026E-1
3.394700042E0,3.215062290E-1,2.164054513E-2,-2.035036431E-1
3.409731042E0,3.084485194E-1,-8.122425735E-2,-2.419852656E-1
3.424762042E0,1.799588791E-1,-2.339944607E-1,-2.959837174E-1
3.439793042E0,4.044752955E-2,-2.660202456E-1,-2.507765543E-1
3.454825042E0,-2.345271420E-1,-2.352293926E-1,-1.091822805E-1
3.469856042E0,-3.305343300E-1,-2.164434582E-1,-1.584434643E-2
3.484887042E0,-4.432961297E-1,-1.777810836E-1,1.513265258E-1
3.499918042E0,-4.690905368E-1,-1.553096491E-1,2.213620629E-1
3.514949042E0,-4.484361246E-1,-1.691383141E-1,2.926138940E-1
3.529980042E0,-3.712514162E-1,-2.153471053E-1,3.031915802E-1
3.545012042E0,-1.420730147E-1,-3.155327135E-1,1.987666675E-1
3.560043042E0,-3.714765340E-2,-2.815896267E-1,1.008089215E-1
3.575074042E0,1.006256112E-1,-4.816410005E-2,-1.744750679E-2
3.590105042E0,1.652157095E-1,4.315888345E-2,9.440256581E-3
3.605136042E0,2.131023592E-1,8.327253699E-2,1.960833802E-1
3.620167042E0,1.699601403E-1,3.561129749E-2,2.754085350E-1
3.635198042E0,-3.767390281E-2,-6.860128820E-2,2.832385415E-1
