"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.820082542E0,4.482709616E-2,5.028884485E-2,-1.327510774E-1
1.835157542E0,2.069544978E-2,6.865470856E-2,-1.543049961E-1
1.850233542E0,-1.738722064E-2,7.512512803E-2,-1.316803694E-1
1.865309542E0,-2.210775018E-2,6.576687843E-2,-8.655809611E-2
1.880385542E0,-6.337042898E-3,1.111455634E-2,-4.120632634E-2
1.895461542E0,-5.413148552E-3,-4.243258014E-2,-1.684544235E-2
1.910537542E0,-1.519468054E-2,-4.117709398E-2,-2.228837088E-2
1.925613542E0,-2.774070203E-2,4.837338347E-4,-3.539626300E-2
1.940688542E0,-3.698267043E-2,4.345010966E-2,-3.514459357E-2
1.955764542E0,-4.763200879E-2,3.678815812E-2,-1.147829648E-2
1.970840542E0,-5.460580811E-2,-7.944937795E-3,6.780715659E-3
1.985916542E0,-3.753507510E-2,-7.341016829E-2,-1.560228295E-3
2.000992542E0,1.063751336E-2,-8.279541135E-2,-4.442939907E-2
2.016068542E0,6.479003280E-2,-2.072674595E-2,-7.761402428E-2
2.031144542E0,1.058408394E-1,2.863039449E-2,-8.928969502E-2
2.046219542E0,1.228669137E-1,1.268327422E-2,-9.469329566E-2
2.061295542E0,1.132401153E-1,-5.899703875E-2,-1.177336350E-1
2.076371542E0,8.975834399E-2,-1.350930631E-1,-1.538929641E-1
2.091447542E0,5.695828423E-2,-1.825136244E-1,-1.752325445E-1
2.106523542E0,2.864989080E-2,-1.493401229E-1,-1.618398726E-1
2.121599542E0,2.333875000E-2,-4.030685127E-2,-1.254067719E-1
2.136675542E0,3.112942725E-2,7.060015947E-2,-9.597145766E-2
2.151750542E0,2.101696096E-2,1.385460198E-1,-8.693382889E-2
2.166826542E0,-8.242379874E-3,1.182971299E-1,-8.541054279E-2
2.181902542E0,-4.802787676E-2,1.691910438E-2,-8.738234639E-2
2.196978542E0,-6.865421683E-2,-6.322824955E-2,-8.546794951E-2
2.212054542E0,-4.565963894E-2,-8.831338584E-2,-8.235882968E-2
2.227130542E0,-1.945486479E-2,-3.669989482E-2,-6.531740725E-2
2.242206542E0,-7.698606700E-3,5.501884222E-2,-5.245487019E-2
2.257281542E0,-4.373583943E-3,9.773138165E-2,-3.826505691E-2
2.272357542E0,-1.810175739E-2,9.210018814E-2,-2.195703611E-2
2.287433542E0,-2.894841135E-2,7.081799954E-2,-1.902763546E-2
2.302509542E0,-3.574613482E-3,5.405819416E-2,-1.506192330E-2
2.317585542E0,4.454259202E-2,3.313113749E-2,-1.066896832E-3
2.332661542E0,8.895812184E-2,4.578914493E-2,2.683313936E-2
2.347736542E0,1.034500152E-1,9.541054070E-2,5.173068866E-2
2.362812542E0,8.315566182E-2,1.115082875E-1,5.081083253E-2
2.377888542E0,2.903570607E-2,2.119576558E-2,2.395692095E-2
2.392964542E0,-4.156594723E-2,-8.946161717E-2,-1.042532083E-2
2.408040542E0,-7.940981537E-2,-1.164071709E-1,-4.305733740E-2
2.423116542E0,-3.090814920E-3,-2.150195837E-2,-5.826478824E-2
2.438192542E0,1.475229263E-1,1.892091483E-1,-3.200373799E-2
2.453267542E0,2.487119287E-1,3.704956174E-1,3.540840372E-2
2.468343542E0,2.456513196E-1,3.884588778E-1,9.830892086E-2
2.483419542E0,1.753451973E-1,2.915685475E-1,1.173257604E-1
2.498495542E0,9.631124884E-2,1.200540513E-1,6.412782520E-2
2.513571542E0,4.545104131E-2,-3.550627083E-2,-1.830405556E-2
2.528647542E0,4.767778888E-2,-3.755155206E-2,-6.915117800E-2
2.543723542E0,8.711867779E-2,1.108232737E-1,-4.902647063E-2
2.558798542E0,1.204847023E-1,2.780833244E-1,1.017696876E-2
2.573874542E0,1.336885840E-1,3.630674183E-1,4.295534268E-2
2.588950542E0,1.487861574E-1,3.195540309E-1,3.018917888E-2
2.604026542E0,1.692466885E-1,1.826933920E-1,-1.379878633E-2
2.619102542E0,6.425400376E-1,-7.839304209E-1,2.461779416E-1
2.634178542E0,7.579532862E-1,-9.379082918E-1,2.177270800E-1
2.649253542E0,4.985962510E-1,-4.888162017E-1,1.659568213E-2
2.664329542E0,2.192766964E-1,-2.002214193E-1,-4.881767929E-2
2.679405542E0,8.040869236E-2,-1.632683277E-1,1.226119930E-3
2.694481542E0,6.539678574E-2,-2.881158888E-1,8.479782939E-2
2.709557542E0,4.918651283E-2,-4.350784123E-1,1.288696527E-1
2.724633542E0,-1.824685559E-2,-6.233255863E-1,1.356316805E-1
2.739709542E0,-1.622332931E-1,-7.659854293E-1,1.511881948E-1
2.754784542E0,-3.473787308E-1,-7.615838051E-1,1.463650614E-1
2.769860542E0,-5.198126435E-1,-6.423360109E-1,1.220020428E-1
2.784936542E0,-5.892444253E-1,-4.787931442E-1,1.271179616E-1
2.800012542E0,-5.996256471E-1,-2.389460206E-1,1.615855247E-1
2.815088542E0,-5.431820750E-1,9.620571882E-2,1.802155077E-1
2.830164542E0,-4.173489511E-1,4.518924654E-1,2.037371546E-1
2.845240542E0,-2.924195230E-1,6.132499576E-1,2.288901806E-1
2.860315542E0,-2.428860068E-1,5.576675534E-1,2.313403934E-1
2.875391542E0,-2.341773659E-1,3.004960120E-1,2.445530742E-1
2.890467542E0,-2.312169224E-1,-5.087323859E-2,2.702454031E-1
2.905543542E0,-2.412341237E-1,-3.332383335E-1,2.595126033E-1
2.920619542E0,-2.416888177E-1,-4.876048267E-1,2.282090932E-1
2.935695542E0,-2.090056390E-1,-5.133396387E-1,1.749947220E-1
2.950770542E0,-1.661505550E-1,-4.423025846E-1,1.120834351E-1
2.965846542E0,-1.333025843E-1,-2.959168851E-1,6.484214962E-2
2.980922542E0,-1.148424372E-1,-1.585487872E-1,5.278423801E-2
2.995998542E0,-8.252530545E-2,-1.529317051E-1,7.597637177E-2
3.011074542E0,-6.251034141E-2,-2.560431063E-1,7.365725189E-2
3.026150542E0,-5.567267910E-2,-4.354600012E-1,4.501362890E-2
3.041226542E0,-5.991923809E-2,-5.761432052E-1,2.474624664E-2
3.056301542E0,1.180447638E-2,-7.221688032E-1,2.417983115E-2
3.071377542E0,1.283507645E-1,-8.090418577E-1,4.462849349E-2
3.086453542E0,2.814851701E-1,-9.250267744E-1,8.099779487E-3
3.101529542E0,4.710557759E-1,-1.072555304E0,-5.316738039E-2
3.116605542E0,5.935230255E-1,-7.661000490E-1,-1.643268168E-1
3.131681542E0,6.794475913E-1,-4.976363182E-1,-2.367291898E-1
3.146756542E0,7.903248072E-1,-4.920079708E-1,-1.771446764E-1
3.161832542E0,8.231160045E-1,-7.201442719E-1,-9.080545604E-2
3.176908542E0,7.950056195E-1,-1.117048144E0,-5.759819970E-2
3.191984542E0,3.645125329E-1,-9.573383927E-1,-1.835914515E-2
3.207060542E0,-4.962283075E-1,-6.422089934E-1,-2.999628484E-1
3.222136542E0,-1.324288845E0,-1.728064269E-1,-8.016246557E-1
3.237212542E0,-1.896780014E0,-1.913513243E-1,-7.597631812E-1
3.252287542E0,-1.727993608E0,-2.353456616E-2,-5.425978303E-1
3.267363542E0,-1.192139506E0,-3.699303269E-1,-1.584901512E-1
3.282439458E0,-8.572637439E-1,-8.910253048E-1,8.171122521E-2
3.297515458E0,-9.528536201E-1,-8.879677057E-1,1.125224754E-1
3.312591458E0,-1.380394816E0,-4.229387343E-1,5.170618743E-2
3.327667458E0,-1.793652654E0,1.321143806E-1,-1.329374313E-1
3.342742458E0,-1.849332094E0,1.532828212E-1,-4.320039749E-1
3.357818458E0,-1.645606995E0,8.188103884E-2,-6.223391294E-1
3.372894458E0,-1.477880120E0,3.082620203E-1,-7.189222574E-1
3.387970458E0,-1.350080848E0,6.119950414E-1,-7.381790280E-1
3.403046458E0,-1.183842421E0,5.732554793E-1,-6.495387554E-1
3.418122458E0,-1.000555873E0,2.665906549E-1,-4.810816348E-1
3.433198458E0,-9.764238000E-1,2.315117419E-2,-2.319494188E-1
3.448273458E0,-1.109672427E0,-3.299973011E-1,-6.776686758E-2
3.463349458E0,-1.327788115E0,-5.143527389E-1,2.104217187E-2
3.478425458E0,-1.439790606E0,-4.398566782E-1,6.682910025E-2
3.493501458E0,-1.209364414E0,-6.108351350E-1,1.145683900E-1
3.508577458E0,-7.394709587E-1,-7.781796455E-1,5.878182501E-2
3.523653458E0,-2.921710014E-1,-8.122725487E-1,1.816834658E-1
3.538729458E0,9.393354505E-2,-7.345826030E-1,2.348218709E-1
3.553804458E0,2.419600487E-1,-6.298191547E-1,3.412110209E-1
3.568880458E0,1.950218230E-1,-5.179597139E-1,1.626215577E-1
3.583956458E0,9.164816141E-2,-2.050383389E-1,-1.904045790E-2
3.599032458E0,-1.924858242E-2,1.993144155E-1,1.558143366E-2
3.614108458E0,-2.560246289E-1,5.053027868E-1,1.121567860E-1
3.629184458E0,-5.728185177E-1,4.992577136E-1,3.918857127E-2
3.644259458E0,-1.301074386E0,-1.992600411E-1,1.838365197E-2
3.659335458E0,-1.967682719E0,-8.508971930E-1,-5.157933831E-1
3.674411458E0,-2.211992979E0,-1.106546521E0,-1.017246246E0
3.689487458E0,-2.017291307E0,-1.268882155E0,-1.019049764E0
3.704563458E0,-1.593708396E0,-1.130811095E0,-6.478369832E-1
3.719639458E0,-1.082881212E0,-6.406369209E-1,-5.436869264E-1
3.734715458E0,-4.916104972E-1,-3.662469089E-1,-5.737807751E-1
3.749790458E0,-6.378062069E-2,-1.098138019E-1,-5.540811419E-1
3.764866458E0,9.839672595E-2,6.071977783E-3,-3.439281583E-1
3.779942458E0,9.598707408E-2,1.010218039E-1,-9.565354884E-2
3.795018458E0,3.578935936E-2,1.916496456E-1,9.177397937E-2
3.810094458E0,1.180519722E-2,2.194605172E-1,2.239176482E-1
3.825170458E0,2.367774546E-1,3.595030308E-1,1.992249936E-1
3.840245458E0,6.887676716E-1,3.071742356E-1,1.282830089E-1
3.855321458E0,1.062871814E0,2.291880101E-1,1.345967352E-1
3.870397458E0,1.190869212E0,2.129696310E-1,2.556613684E-1
3.885473458E0,1.101322293E0,2.634425163E-1,3.188688457E-1
3.900549458E0,9.227918983E-1,2.348113060E-1,3.110730350E-1
3.915625458E0,6.520099044E-1,1.298951060E-1,2.629134655E-1
3.930701458E0,2.383448184E-1,-9.845951200E-2,7.323434204E-2
3.945776458E0,-2.953217626E-1,-2.524146736E-1,-7.435233146E-2
3.960852458E0,-8.218836784E-1,-5.002308488E-1,-4.270017147E-2
3.975928458E0,-1.242129922E0,-1.067372680E0,2.642772719E-2
3.991004458E0,-1.578140736E0,-1.684917092E0,6.471013278E-2
4.006080458E0,-1.724826813E0,-2.147442818E0,5.004220083E-2
4.021156458E0,-1.781157017E0,-2.179738522E0,-9.463199973E-2
4.036231458E0,-1.654241443E0,-1.924361229E0,-2.850344777E-1
4.051307458E0,-1.343278766E0,-1.546584368E0,-3.378585577E-1
4.066383458E0,-9.251848459E-1,-1.140102744E0,-2.254189700E-1
4.081459458E0,-6.710184216E-1,-8.975493908E-1,-7.904943079E-2
4.096535458E0,-7.117618918E-1,-9.361122847E-1,1.055647358E-1
4.111611458E0,-1.031858921E0,-1.117170930E0,3.777651191E-1
4.126687458E0,-1.289605856E0,-1.269557357E0,5.706496239E-1
4.141762458E0,-1.340436220E0,-1.164006233E0,5.721134543E-1
4.156838458E0,-1.191396594E0,-7.424101233E-1,3.704350889E-1
4.171914458E0,-1.229233742E0,-3.670724630E-1,1.114128530E-1
4.186990458E0,-1.410727262E0,4.003880918E-2,-2.325958945E-2
4.202066458E0,-1.279028773E0,1.362978965E-1,-1.381774247E-1
4.217142458E0,-1.138399243E0,-3.372647241E-2,-3.017483354E-1
4.232217458E0,-1.222629189E0,-1.837021261E-1,-4.658802748E-1
4.247293458E0,-1.538971305E0,-4.823285043E-1,-4.171996117E-1
4.262369458E0,-1.907366037E0,-5.388450623E-1,-3.565680683E-1
4.277445458E0,-2.091858387E0,-3.092787862E-1,-3.926715553E-1
4.292521708E0,-2.237032413E0,-5.308514237E-1,-3.421337903E-1
4.307597708E0,-2.617526054E0,-1.026723981E0,-3.698180914E-1
4.322672708E0,-2.832124949E0,-1.262159705E0,-1.836727113E-1
4.337748708E0,-2.766705275E0,-7.900043726E-1,1.943031140E-2
4.352824708E0,-2.458042145E0,-3.791486323E-1,1.129485443E-1
4.367900708E0,-2.379002810E0,-6.315387487E-1,1.738289744E-1
4.382976708E0,-2.081608295E0,-6.303970814E-1,-1.490805298E-1
