"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.337654542E0,-2.454391479E0,-3.606237793E1,-3.967228699E1
1.352730542E0,-2.631530762E0,-3.594738770E1,-3.973254395E1
1.367806542E0,-2.716827393E0,-3.600735474E1,-3.963648987E1
1.382882542E0,-2.875961304E0,-3.595648193E1,-3.968833923E1
1.397958542E0,-2.769226074E0,-3.598574829E1,-3.994061279E1
1.413034542E0,-2.807296753E0,-3.592687988E1,-3.957279968E1
1.428109542E0,-2.836578369E0,-3.583422852E1,-3.974224854E1
1.443185542E0,-2.827011108E0,-3.590139771E1,-3.968124390E1
1.458261542E0,-2.751022339E0,-3.598312378E1,-3.971946716E1
1.473337542E0,-2.689331055E0,-3.614056396E1,-3.963061523E1
1.488413542E0,-2.588378906E0,-3.613922119E1,-3.961341858E1
1.503489542E0,-2.514251709E0,-3.628735352E1,-3.972280884E1
1.518565542E0,-2.651229858E0,-3.617175293E1,-3.974356079E1
1.533640542E0,-2.379516602E0,-3.613748169E1,-3.945538330E1
1.548716542E0,-2.449798584E0,-3.625903320E1,-3.945671082E1
1.563792542E0,-2.475524902E0,-3.627951050E1,-3.973101807E1
1.578868542E0,-2.407348633E0,-3.627914429E1,-3.972221375E1
1.593944542E0,-2.586593628E0,-3.610446167E1,-3.992700195E1
1.609020542E0,-2.527496338E0,-3.612823486E1,-3.996035767E1
1.624096542E0,-2.457855225E0,-3.602059937E1,-3.977597046E1
1.639171542E0,-2.415802002E0,-3.599203491E1,-3.974584961E1
1.654247542E0,-2.384490967E0,-3.624099731E1,-3.978521729E1
1.669323542E0,-2.453582764E0,-3.629605103E1,-3.968424988E1
1.684399542E0,-2.369949341E0,-3.639178467E1,-3.950646973E1
1.699475542E0,-2.483825684E0,-3.647015381E1,-3.941835022E1
1.714551542E0,-2.335861206E0,-3.654132080E1,-3.932160950E1
1.729627542E0,-2.292617798E0,-3.652102661E1,-3.961477661E1
1.744702542E0,-2.493911743E0,-3.650384521E1,-3.956370544E1
1.759778542E0,-2.749740601E0,-3.666726685E1,-3.943370056E1
1.774854542E0,-2.553588867E0,-3.649639893E1,-3.952978516E1
1.789930542E0,-2.498046875E0,-3.636007690E1,-3.954916382E1
1.805006542E0,-2.402359009E0,-3.643734741E1,-3.960794067E1
1.820082542E0,-2.402603149E0,-3.651519775E1,-3.976185608E1
1.835157542E0,-2.135574341E0,-3.645135498E1,-3.957417297E1
1.850233542E0,-2.155136108E0,-3.647680664E1,-3.948001099E1
1.865309542E0,-1.988677979E0,-3.646310425E1,-3.956834412E1
1.880385542E0,-1.944732666E0,-3.644335938E1,-3.960263062E1
1.895461542E0,-1.867828369E0,-3.642346191E1,-3.936140442E1
1.910537542E0,-1.910827637E0,-3.652377319E1,-3.943537903E1
1.925613542E0,-1.731430054E0,-3.632516479E1,-3.945736694E1
1.940688542E0,-1.789901733E0,-3.636822510E1,-3.945620728E1
1.955764542E0,-1.899215698E0,-3.625131226E1,-3.943455505E1
1.970840542E0,-1.766708374E0,-3.622839355E1,-3.929664612E1
1.985916542E0,-1.842407227E0,-3.623361206E1,-3.949299622E1
2.000992542E0,-1.956802368E0,-3.616061401E1,-3.975277710E1
2.016068542E0,-1.848724365E0,-3.618392944E1,-3.958491516E1
2.031144542E0,-1.758483887E0,-3.619357300E1,-3.945727539E1
2.046219542E0,-1.736236572E0,-3.635510254E1,-3.963523865E1
2.061295542E0,-1.727081299E0,-3.652459717E1,-3.937667847E1
2.076371542E0,-1.711517334E0,-3.671896362E1,-3.916841125E1
2.091447542E0,-1.656646729E0,-3.670416260E1,-3.928605652E1
2.106523542E0,-1.576248169E0,-3.681524658E1,-3.942874146E1
2.121599542E0,-1.763061523E0,-3.686080933E1,-3.926092529E1
2.136675542E0,-1.630828857E0,-3.698144531E1,-3.935809326E1
2.151750542E0,-1.748825073E0,-3.697561646E1,-3.950329590E1
2.166826542E0,-1.433578491E0,-3.697149658E1,-3.946986389E1
2.181902542E0,-1.385940552E0,-3.701147461E1,-3.966038513E1
2.196978542E0,-1.320098877E0,-3.682485962E1,-3.954734802E1
2.212054542E0,-1.193237305E0,-3.664840698E1,-3.945210266E1
2.227130542E0,-1.251647949E0,-3.689862061E1,-3.959939575E1
2.242206542E0,-1.271804810E0,-3.674777222E1,-3.946218872E1
2.257281542E0,-1.080810547E0,-3.674700928E1,-3.963546753E1
2.272357542E0,-1.072204590E0,-3.679690552E1,-3.964259338E1
2.287433542E0,-9.878540039E-1,-3.680529785E1,-3.965834045E1
2.302509542E0,-9.285583496E-1,-3.673806763E1,-3.984886169E1
2.317585542E0,-9.195861816E-1,-3.664138794E1,-3.966262817E1
2.332661542E0,-9.875793457E-1,-3.676879883E1,-3.951762390E1
2.347736542E0,-1.040115356E0,-3.690805054E1,-3.948925781E1
2.362812542E0,-9.843292236E-1,-3.692385864E1,-3.948152161E1
2.377888542E0,-1.013259888E0,-3.699362183E1,-3.945681763E1
2.392964542E0,-1.055984497E0,-3.686401367E1,-3.928585815E1
2.408040542E0,-1.073104858E0,-3.699038696E1,-3.924156189E1
2.423116542E0,-9.515228271E-1,-3.686480713E1,-3.935621643E1
2.438192542E0,-9.860076904E-1,-3.695013428E1,-3.930238342E1
2.453267542E0,-7.806091309E-1,-3.706732178E1,-3.925337219E1
2.468343542E0,-6.951141357E-1,-3.718582153E1,-3.925067139E1
2.483419542E0,-4.593200684E-1,-3.724652100E1,-3.899430847E1
2.498495542E0,-4.817047119E-1,-3.749777222E1,-3.895748901E1
2.513571542E0,-5.278930664E-1,-3.767779541E1,-3.894848633E1
2.528647542E0,-3.988494873E-1,-3.749331665E1,-3.876089478E1
2.543723542E0,-3.842926025E-1,-3.770263672E1,-3.881385803E1
2.558798542E0,-2.643432617E-1,-3.774081421E1,-3.867971802E1
2.573874542E0,-7.006835938E-2,-3.774978638E1,-3.828251648E1
2.588950542E0,1.806640625E-2,-3.790390015E1,-3.854412842E1
2.604026542E0,6.425476074E-2,-3.815115356E1,-3.836100769E1
2.619102542E0,-1.364135742E-2,-3.824353027E1,-3.828514099E1
2.634178542E0,-6.011199951E-1,-3.861614990E1,-3.783343506E1
2.649253542E0,-9.219360352E-1,-3.881539917E1,-3.772406006E1
2.664329542E0,-1.184539795E0,-3.905682373E1,-3.730715942E1
2.679405542E0,-1.348480225E0,-3.920062256E1,-3.720787048E1
2.694481542E0,-1.398651123E0,-3.913214111E1,-3.707151794E1
2.709557542E0,-1.534469604E0,-3.917031860E1,-3.693223572E1
2.724633542E0,-2.212768555E0,-3.937274170E1,-3.689295959E1
2.739709542E0,-2.621643066E0,-3.935574341E1,-3.712019348E1
2.754784542E0,-2.972702026E0,-3.900125122E1,-3.696206665E1
2.769860542E0,-3.350570679E0,-3.877627563E1,-3.720866394E1
2.784936542E0,-3.925247192E0,-3.849047852E1,-3.731108093E1
2.800012542E0,-4.203582764E0,-3.827713013E1,-3.753790283E1
2.815088542E0,-4.554260254E0,-3.784130859E1,-3.773225403E1
2.830164542E0,-4.515197754E0,-3.761923218E1,-3.814280701E1
2.845240542E0,-4.353240967E0,-3.743569946E1,-3.832635498E1
2.860315542E0,-4.202484131E0,-3.728250122E1,-3.846545410E1
2.875391542E0,-3.810943604E0,-3.688046265E1,-3.882884216E1
2.890467542E0,-3.890472412E0,-3.679312134E1,-3.885635376E1
2.905543542E0,-4.233047485E0,-3.660290527E1,-3.905514526E1
2.920619542E0,-4.339340210E0,-3.644042969E1,-3.922315979E1
2.935695542E0,-4.927154541E0,-3.624023438E1,-3.916751099E1
2.950770542E0,-5.218627930E0,-3.616741943E1,-3.924147034E1
2.965846542E0,-5.605850220E0,-3.605371094E1,-3.917692566E1
2.980922542E0,-5.705139160E0,-3.602343750E1,-3.917924500E1
2.995998542E0,-5.894515991E0,-3.593878174E1,-3.910314941E1
3.011074542E0,-5.945693970E0,-3.591055298E1,-3.914930725E1
3.026150542E0,-6.186614990E0,-3.593191528E1,-3.907502747E1
3.041226542E0,-6.292465210E0,-3.579061890E1,-3.894491577E1
3.056301542E0,-6.752182007E0,-3.590594482E1,-3.866697693E1
3.071377542E0,-7.025817871E0,-3.591418457E1,-3.859515381E1
3.086453542E0,-7.683425903E0,-3.591629028E1,-3.821278381E1
3.101529542E0,-8.167648315E0,-3.603598022E1,-3.812092590E1
3.116605542E0,-8.904342651E0,-3.656756592E1,-3.734565735E1
3.131681542E0,-8.980804443E0,-3.669390869E1,-3.723197937E1
3.146756542E0,-9.388153076E0,-3.710705566E1,-3.696618652E1
3.161832542E0,-9.574768066E0,-3.736410522E1,-3.661495972E1
3.176908542E0,-1.007354736E1,-3.789224243E1,-3.608164978E1
3.191984542E0,-1.046533203E1,-3.800762939E1,-3.564183044E1
3.207060542E0,-1.101522827E1,-3.825247192E1,-3.539234924E1
3.222136542E0,-1.112785339E1,-3.807867432E1,-3.535031128E1
3.237212542E0,-1.060406494E1,-3.741354370E1,-3.601600647E1
3.252287542E0,-1.058987427E1,-3.663998413E1,-3.645428467E1
3.267363542E0,-1.060469055E1,-3.539392090E1,-3.783764648E1
3.282439458E0,-1.074012756E1,-3.494522095E1,-3.800672913E1
3.297515458E0,-1.129426575E1,-3.423147583E1,-3.851800537E1
3.312591458E0,-1.170521545E1,-3.390481567E1,-3.858094788E1
3.327667458E0,-1.164738464E1,-3.265118408E1,-3.940031433E1
3.342742458E0,-1.170086670E1,-3.181423950E1,-4.004090881E1
3.357818458E0,-1.143182373E1,-3.028866577E1,-4.075765991E1
3.372894458E0,-1.114588928E1,-2.973501587E1,-4.124580383E1
3.387970458E0,-1.042460632E1,-2.852584839E1,-4.206202698E1
3.403046458E0,-9.984497070E0,-2.814910889E1,-4.248719788E1
3.418122458E0,-9.250076294E0,-2.733737183E1,-4.332962036E1
3.433198458E0,-9.157913208E0,-2.691479492E1,-4.340841675E1
3.448273458E0,-8.890106201E0,-2.597210693E1,-4.386419678E1
3.463349458E0,-8.970748901E0,-2.540646362E1,-4.401051331E1
3.478425458E0,-9.389663696E0,-2.417883301E1,-4.442182922E1
3.493501458E0,-9.808746338E0,-2.348260498E1,-4.457734680E1
3.508577458E0,-1.026033020E1,-2.243023682E1,-4.493043518E1
3.523653458E0,-1.077903748E1,-2.222039795E1,-4.481941223E1
3.538729458E0,-1.143060303E1,-2.197119141E1,-4.457740784E1
3.553804458E0,-1.187469482E1,-2.199139404E1,-4.435800171E1
3.568880458E0,-1.239305115E1,-2.227896118E1,-4.425332642E1
3.583956458E0,-1.268571472E1,-2.221093750E1,-4.404577637E1
3.599032458E0,-1.269836426E1,-2.238940430E1,-4.381787109E1
3.614108458E0,-1.263479614E1,-2.231094360E1,-4.394810486E1
3.629184458E0,-1.215093994E1,-2.220440674E1,-4.407940674E1
3.644259458E0,-1.204431152E1,-2.199276733E1,-4.426004028E1
3.659335458E0,-1.221261597E1,-2.084036255E1,-4.454461670E1
3.674411458E0,-1.260469055E1,-1.994827271E1,-4.478767395E1
3.689487458E0,-1.317825317E1,-1.819418335E1,-4.507879639E1
3.704563458E0,-1.357577515E1,-1.743298340E1,-4.515934753E1
3.719639458E0,-1.450202942E1,-1.618911743E1,-4.516102600E1
3.734715458E0,-1.459054565E1,-1.577136230E1,-4.518670654E1
3.749790458E0,-1.503179932E1,-1.572482300E1,-4.523747253E1
3.764866458E0,-1.495632935E1,-1.582064819E1,-4.499122620E1
