"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.777533750E0,1.041092500E-1,3.656896949E-2,3.531189561E-1
2.792634750E0,5.117846653E-2,-9.052582085E-2,4.438751936E-1
2.807735750E0,1.042464450E-1,-1.513506919E-1,4.861229062E-1
2.822836750E0,1.206051782E-1,-9.436516464E-2,6.461849809E-1
2.837938750E0,1.040437445E-1,-1.623552293E-1,7.038742304E-1
2.853039750E0,3.663073480E-2,-2.589974701E-1,7.233187556E-1
2.868140750E0,-1.243192926E-1,-2.428627908E-1,6.945955157E-1
2.883241750E0,-3.484088480E-1,-1.022473574E-1,5.906336904E-1
2.898343750E0,-5.692827702E-1,6.478346139E-2,4.586004317E-1
2.913444750E0,-6.560483575E-1,2.802208662E-1,3.712336123E-1
2.928545750E0,-6.866801381E-1,4.428563416E-1,3.777191043E-1
2.943646750E0,-7.244493365E-1,4.728879929E-1,3.621563613E-1
2.958748750E0,-7.608347535E-1,5.827025175E-1,4.035130739E-1
2.973849750E0,-7.971400023E-1,5.930891037E-1,3.830887675E-1
2.988950750E0,-8.197738528E-1,5.529389977E-1,4.551646709E-1
3.004051750E0,-8.334838152E-1,4.123872221E-1,4.497826993E-1
3.019153750E0,-1.075871587E0,6.778309941E-1,1.501420140E-1
3.034254750E0,-1.167829633E0,7.621597052E-1,-5.417867750E-2
3.049355750E0,-1.153106213E0,6.856535077E-1,-4.380615056E-2
3.064456750E0,-9.706103206E-1,4.567443728E-1,1.060781479E-1
3.079558750E0,-6.984162927E-1,2.468277961E-1,3.342593312E-1
3.094659750E0,-4.919888079E-1,8.805371821E-2,6.101485491E-1
3.109760750E0,-4.748604894E-1,3.341957182E-2,8.881392479E-1
3.124861750E0,-4.802576602E-1,5.107552931E-2,1.004785776E0
3.139963750E0,-3.880182207E-1,-6.294447929E-2,1.054141045E0
3.155064750E0,-3.821308613E-1,-2.267881185E-1,1.067748308E0
3.170165750E0,-3.410356045E-1,-4.629861116E-1,1.038364649E0
3.185266750E0,-5.757749081E-1,-4.529720843E-1,1.095794916E0
3.200368750E0,-1.116645575E0,3.884358406E-1,1.155785918E0
3.215469750E0,-8.678315878E-1,1.227651462E-1,6.213841438E-1
3.230570750E0,-1.137083292E0,-1.457430720E-1,3.452725708E-1
3.245671750E0,-1.377945662E0,9.936282039E-2,2.424545735E-1
3.260773750E0,-1.036491752E0,-5.021559447E-2,8.557895571E-2
3.275874750E0,-7.693165541E-1,-1.438684464E-1,-3.378355876E-2
3.290975750E0,-4.793563783E-1,4.316812158E-1,-1.597026549E-2
3.306076750E0,8.819707483E-2,3.708442450E-1,-6.714317203E-2
3.321178750E0,4.400325418E-1,1.697737128E-1,-3.219800293E-1
3.336279750E0,3.556223214E-1,2.695286274E-1,-2.934872210E-1
3.351380750E0,1.282061934E-1,3.581115603E-1,-2.474314421E-1
3.366481750E0,1.954086572E-1,-2.225576788E-1,-4.792845994E-2
3.381582750E0,4.401782751E-1,3.008968532E-1,-1.393270940E-1
3.396684750E0,1.730462164E-1,3.137227893E-1,-3.253237009E-1
3.411785750E0,-2.500057518E-1,5.848103166E-1,2.281361818E-1
3.426886750E0,-4.547991157E-1,6.731641293E-1,4.615859687E-1
3.441987750E0,-4.495041668E-1,7.237551212E-1,6.222840548E-1
3.457089750E0,-3.782203794E-1,7.993036509E-1,6.548683643E-1
3.472190750E0,-2.651704550E-1,8.903858662E-1,7.066978216E-1
3.487291750E0,-2.832613289E-1,9.535890818E-1,7.450063229E-1
3.502392750E0,-2.602044344E-1,1.092837214E0,7.259117365E-1
3.517494750E0,-2.540719807E-1,1.236338019E0,6.348345280E-1
3.532595750E0,-3.392387629E-1,1.281703472E0,4.510595202E-1
3.547696750E0,-4.396687150E-1,1.249886990E0,6.386626512E-2
3.562797750E0,-4.901527762E-1,1.268845797E0,-2.219118625E-1
3.577899750E0,-5.129420161E-1,1.218021989E0,-1.717535555E-1
3.593000750E0,-6.156100035E-1,1.190331221E0,-4.981307685E-1
3.608101750E0,-5.014187098E-1,1.187495470E0,-4.401806593E-1
3.623202750E0,-4.241327345E-1,1.177099943E0,-3.420084417E-1
3.638304750E0,-4.639396966E-1,1.201851249E0,-1.457676291E-1
3.653405750E0,-5.678293705E-1,1.212713480E0,1.143265739E-1
3.668506750E0,-6.126008630E-1,1.367192864E0,4.465812147E-1
3.683607750E0,-6.648284793E-1,1.549148679E0,7.728830576E-1
3.698709750E0,-6.559156179E-1,1.629113197E0,1.008282661E0
3.713810750E0,-5.795909166E-1,1.679629445E0,1.111026764E0
3.728911750E0,-5.948974490E-1,1.618457913E0,9.899826050E-1
3.744012750E0,-6.158165932E-1,1.660250425E0,6.998388767E-1
3.759113750E0,-7.276397347E-1,1.651031494E0,5.161895156E-1
3.774215750E0,-7.421587110E-1,1.594469666E0,3.963020444E-1
3.789316750E0,-6.842411160E-1,1.588902116E0,3.998280764E-1
3.804417750E0,-7.327861190E-1,1.496662259E0,3.672949374E-1
3.819518750E0,-7.641714811E-1,1.392587066E0,2.828196585E-1
3.834620750E0,-7.342510819E-1,1.385355234E0,2.338780314E-1
3.849721750E0,-7.912771106E-1,1.334348679E0,2.372631729E-1
3.864822750E0,-8.368525505E-1,1.366697907E0,2.436796427E-1
3.879923750E0,-8.881349564E-1,1.406615496E0,1.938251555E-1
3.895025750E0,-8.900043368E-1,1.512274384E0,1.728344411E-1
3.910126750E0,-8.950092196E-1,1.579062223E0,1.161384135E-1
3.925227750E0,-8.855134249E-1,1.621914506E0,5.630286410E-2
3.940328750E0,-8.749632835E-1,1.533468485E0,1.286929753E-2
3.955430750E0,-9.088235497E-1,1.347463965E0,-7.298998535E-3
3.970531750E0,-9.571058750E-1,1.127818465E0,-3.043521009E-2
3.985632750E0,-9.977899790E-1,9.310873151E-1,-2.159615420E-2
4.000733750E0,-9.453041553E-1,8.394696712E-1,-5.183826201E-3
4.015834750E0,-8.374396563E-1,9.065485001E-1,4.239042103E-2
4.030936750E0,-7.005878091E-1,8.658378124E-1,1.012795717E-1
4.046037750E0,-5.847689509E-1,7.644682527E-1,2.338444740E-1
4.061138750E0,-4.783428013E-1,8.071953654E-1,3.595637679E-1
4.076240750E0,-3.669588566E-1,8.893532157E-1,4.175506830E-1
4.091341750E0,-3.111853302E-1,8.905258179E-1,4.341267049E-1
4.106442750E0,-2.482180446E-1,9.973102212E-1,4.007878304E-1
4.121543750E0,-1.526068598E-1,1.067828655E0,3.703551888E-1
4.136644750E0,-9.870058298E-2,9.620224833E-1,3.836076260E-1
4.151746750E0,-3.195031732E-2,7.874152660E-1,4.311815202E-1
4.166847750E0,-1.911554113E-2,7.752124071E-1,4.197135866E-1
4.181948750E0,-7.666181028E-2,9.417504668E-1,3.418993950E-1
4.197049750E0,-1.196843684E-1,1.083975673E0,2.492176145E-1
4.212151750E0,-1.668220460E-1,1.199362993E0,2.092694044E-1
4.227252750E0,-2.679284811E-1,1.246617317E0,2.365168929E-1
4.242353750E0,-3.306443691E-1,1.235570431E0,3.395903707E-1
4.257454750E0,-4.608235955E-1,1.051755309E0,4.739391506E-1
4.272556750E0,-4.563111365E-1,1.329880118E0,4.658620656E-1
4.287657750E0,-3.999046683E-1,1.319462061E0,4.359750152E-1
4.302758750E0,-4.039806724E-1,1.295783520E0,4.815772176E-1
4.317859750E0,-4.318531156E-1,1.268207550E0,5.228500366E-1
4.332960750E0,-4.186076224E-1,1.142325759E0,5.735081434E-1
4.348062750E0,-4.874861240E-1,1.205659866E0,5.839366317E-1
4.363163750E0,-4.223149717E-1,1.111595154E0,5.301515460E-1
4.378265125E0,-3.877812326E-1,9.829608202E-1,4.735531807E-1
