"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.373117625E0,-4.291943359E1,-2.923674011E1,-6.591732025E1
1.388218625E0,-4.362306976E1,-2.859959412E1,-6.543476105E1
1.403320625E0,-4.516875076E1,-2.777519989E1,-6.493798065E1
1.418421625E0,-4.586555099E1,-2.745812988E1,-6.449010468E1
1.433522625E0,-4.701499557E1,-2.680010223E1,-6.399799347E1
1.448623625E0,-4.800329208E1,-2.664963150E1,-6.349948883E1
1.463725625E0,-5.079587936E1,-2.655636597E1,-6.161377716E1
1.478826625E0,-5.250337601E1,-2.650823593E1,-6.043036652E1
1.493927625E0,-5.610862350E1,-2.575306702E1,-5.750565338E1
1.509028625E0,-5.785519791E1,-2.537224197E1,-5.606412506E1
1.524130625E0,-6.110608292E1,-2.390633011E1,-5.376670074E1
1.539231625E0,-6.414015198E1,-2.147195435E1,-5.128322601E1
1.554332625E0,-6.602803040E1,-2.028550720E1,-5.046599579E1
1.569434625E0,-6.880833435E1,-1.713722992E1,-4.700849152E1
1.584535625E0,-7.042131042E1,-1.557992554E1,-4.548841095E1
1.599636625E0,-7.346777344E1,-1.211632156E1,-4.205411530E1
1.614737625E0,-7.491738892E1,-9.902786255E0,-4.018981171E1
1.629838625E0,-7.670033264E1,-5.709789276E0,-3.838211823E1
1.644940625E0,-7.725415039E1,-3.075172424E0,-3.788225555E1
1.660041625E0,-7.778572083E1,1.785011292E0,-3.711788177E1
1.675142625E0,-7.774359131E1,4.194732666E0,-3.694412994E1
1.690244625E0,-7.767933655E1,8.135948181E0,-3.717197418E1
1.705345625E0,-7.739045715E1,9.911788940E0,-3.744039154E1
1.720446625E0,-7.647953796E1,1.360879517E1,-3.831374359E1
1.735547625E0,-7.567799377E1,1.523379517E1,-3.933904266E1
1.750649625E0,-7.446348572E1,1.888286591E1,-4.060419464E1
1.765750625E0,-7.392341614E1,2.065744781E1,-4.071781158E1
1.780851625E0,-7.227044678E1,2.378217316E1,-4.106842804E1
1.795952625E0,-7.166110229E1,2.520383453E1,-4.167098236E1
1.811054625E0,-7.036120605E1,2.751518250E1,-4.219715118E1
1.826155625E0,-6.991870117E1,2.832058716E1,-4.275200653E1
1.841256625E0,-6.918330383E1,2.906235504E1,-4.335836029E1
1.856357625E0,-6.903558350E1,2.852338409E1,-4.378980255E1
1.871459625E0,-6.877806091E1,2.806692505E1,-4.439691925E1
1.886560625E0,-6.845425415E1,2.701802826E1,-4.579564667E1
1.901661625E0,-6.799266052E1,2.615896606E1,-4.632755280E1
1.916762625E0,-6.800131226E1,2.427072144E1,-4.690485382E1
1.931864625E0,-6.832911682E1,2.320605469E1,-4.700522614E1
1.946965625E0,-6.923344421E1,2.127182007E1,-4.678246307E1
1.962066625E0,-6.943916321E1,2.036544037E1,-4.601917267E1
1.977167625E0,-7.008842468E1,1.831327057E1,-4.593721771E1
1.992269625E0,-7.024179077E1,1.715392303E1,-4.560477448E1
