"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.673008000E0,3.303630066E0,6.186934204E0,5.235512695E0
1.690596000E0,5.099745026E0,5.948031006E0,5.947881317E0
1.708185000E0,5.261558533E0,5.275329895E0,6.190826111E0
1.725773000E0,4.682412872E0,5.672454071E0,5.998476105E0
1.743362000E0,4.510270844E0,5.176984406E0,5.960604858E0
1.760950000E0,4.872816925E0,4.965025177E0,6.297254791E0
1.778539000E0,5.523513794E0,5.821094971E0,6.801556091E0
1.796127000E0,5.965993652E0,5.574707336E0,7.304959259E0
1.813716000E0,6.645730133E0,5.241200867E0,7.660320282E0
1.831304000E0,4.765041046E0,6.185437317E0,5.961203613E0
1.848893000E0,3.468886414E0,7.238946533E0,4.884941711E0
1.866481000E0,3.509302368E0,7.025789795E0,5.613626404E0
1.884070000E0,5.040019226E0,5.976022797E0,6.732699280E0
1.901658000E0,7.399861908E0,5.520370331E0,9.168883209E0
1.919247000E0,5.559289398E0,6.110592957E0,8.092621307E0
1.936836000E0,2.356100464E0,8.045619049E0,5.023852844E0
1.954424000E0,1.824406128E0,8.807384949E0,4.251608734E0
1.972013000E0,2.489622803E0,8.067772980E0,5.646557922E0
1.989601000E0,2.525099030E0,6.532415771E0,5.187312927E0
2.007190000E0,4.354295197E0,6.400090942E0,5.794151001E0
2.024779000E0,5.826932831E0,7.220684509E0,6.382128296E0
2.042367000E0,4.414769440E0,7.630981293E0,5.839057617E0
2.059956000E0,2.343526611E0,8.103398895E0,3.426374817E0
2.077544000E0,1.363065491E0,7.095694427E0,2.929108887E0
2.095133000E0,4.890180817E0,6.482270050E0,2.969973907E0
2.112721000E0,2.177521820E0,7.550748138E0,4.367018738E0
2.130310000E0,-1.956581268E0,7.721992035E0,8.960516510E0
2.147898000E0,-3.021017761E0,6.183940430E0,1.149579437E1
2.165487000E0,-1.784439240E0,4.822671204E0,1.339743988E1
2.183075000E0,-1.659598846E0,6.193370819E0,5.094206543E0
2.200664000E0,-1.233884125E0,6.721772003E0,3.546125793E0
2.218252000E0,2.543959808E0,8.224497070E0,5.503006439E0
2.235841000E0,1.915267181E0,7.459138641E0,9.673633575E0
2.253429000E0,2.074685669E0,7.314539337E0,6.035449219E0
2.271018000E0,2.441123657E0,9.088200989E0,3.212619324E0
2.288606000E0,3.496728516E0,8.538843384E0,6.368356934E0
2.306195000E0,1.934577026E0,6.911876678E0,7.904163208E0
2.323783625E0,6.644682312E-1,7.148384857E0,7.556136932E0
2.341372625E0,-1.143023071E0,7.477250977E0,6.625073090E0
2.358960625E0,-1.849254456E0,6.989265747E0,6.530170441E0
2.376549625E0,-1.322499847E0,6.792724457E0,5.429060211E0
2.394137625E0,-1.124761047E0,7.465126190E0,3.787573700E0
2.411726625E0,-6.969506836E-1,7.631879425E0,2.681224365E0
2.429314625E0,2.643502808E-1,7.580685883E0,4.201912079E0
2.446903625E0,2.329904938E0,6.827751617E0,7.346722412E0
2.464491625E0,2.161954193E0,7.611072693E0,4.289479980E0
2.482080625E0,1.986219635E0,8.717721405E0,3.558999023E0
2.499668625E0,2.770438843E0,9.917027435E0,4.295916595E0
2.517257625E0,2.104324036E0,9.306147766E0,5.052443390E0
2.534846625E0,1.626517639E0,7.678582306E0,4.893473969E0
2.552434625E0,1.829944611E0,7.460934906E0,5.888005829E0
2.570023625E0,2.628384247E0,9.528884583E0,5.354964294E0
2.587612625E0,2.261197815E0,9.221274261E0,5.432802429E0
2.605200625E0,7.104226685E-1,7.785010986E0,5.908662872E0
2.622789625E0,-1.196012878E-1,7.951614532E0,7.235054626E0
2.640377625E0,1.475481720E0,8.624165955E0,7.013215942E0
2.657966625E0,2.004182281E0,8.524323578E0,5.305567017E0
2.675554625E0,1.764979706E0,7.246131592E0,3.843706970E0
2.693143625E0,1.182540894E-1,5.238656158E0,2.286644897E0
2.710731625E0,1.548978882E0,5.167554016E0,2.710263977E0
2.728320625E0,3.817511444E0,7.304659882E0,4.020788727E0
2.745908625E0,4.248914337E0,9.529183960E0,3.158581696E0
2.763497625E0,3.068469086E0,1.010294083E1,1.549877014E0
2.781085625E0,2.541564789E0,1.129880402E1,9.395960999E-1
2.798674625E0,1.945953369E0,1.028945297E1,1.145418091E0
2.816262625E0,1.642234955E0,8.859177246E0,1.453178101E0
2.833851625E0,1.378633118E0,8.569978638E0,2.038460999E0
2.851439625E0,2.402354279E0,8.402027893E0,1.831142120E0
2.869028625E0,3.400179291E0,8.815917206E0,2.850671997E0
2.886616625E0,2.188748474E0,9.828112335E0,2.797532501E0
2.904205625E0,2.285896454E0,9.682764587E0,2.654280396E0
2.921793625E0,2.254162445E0,8.636889496E0,2.361489258E0
2.939382625E0,2.013762360E0,8.211324463E0,1.937570801E0
2.956970625E0,2.436782684E0,8.018675079E0,1.560055847E0
2.974559625E0,2.927013245E0,9.176367645E0,1.248254242E0
2.992147625E0,3.269800415E0,9.667795715E0,1.613943787E0
3.009736625E0,1.853296051E0,1.093865295E1,1.473685455E0
3.027325625E0,4.432283020E-1,9.824220428E0,4.772076416E-1
3.044913625E0,-2.071691895E-1,9.311536560E0,-1.577419739E0
3.062502625E0,2.070793762E0,1.016161880E1,-3.109483795E0
3.080090625E0,2.503693542E0,1.093940140E1,-2.850821686E0
3.097679625E0,1.616338806E0,1.017389328E1,-2.217039642E0
3.115268625E0,3.402574310E0,3.559597778E0,-1.520088959E0
3.132856625E0,1.731000366E0,5.972130890E0,1.777254181E0
3.150445625E0,7.927514648E-1,5.542075195E0,5.813909912E-1
3.168033625E0,-6.798861694E-1,7.431595917E0,-2.509681091E0
3.185622625E0,-2.974464569E0,9.800270233E0,-1.660496979E0
3.203210625E0,-2.103425903E0,1.097158447E1,-7.000941467E-1
3.220799625E0,2.192939758E-1,1.232791397E1,-3.942950592E0
3.238387625E0,3.593876495E0,1.093895233E1,-4.152215424E0
3.255976625E0,3.548670502E0,1.054452255E1,-3.294798431E0
3.273564625E0,1.713486786E0,1.106184677E1,-1.141376495E0
3.291153625E0,-1.222358093E0,1.223331070E1,-1.378633118E-1
3.308741625E0,-6.987469482E-1,1.340507401E1,1.832189941E-1
3.326330292E0,1.800455933E0,1.160222305E1,-4.495152283E-1
3.343918292E0,3.496429138E0,1.030142807E1,-1.242117004E0
3.361507292E0,4.315525818E0,1.029424301E1,-1.320703583E0
3.379095292E0,1.144040955E1,1.159743301E1,5.464386749E0
3.396684292E0,-1.249751129E0,9.609716492E0,-1.347198486E-3
3.414272292E0,3.430566101E0,8.905730438E0,3.143463135E-1
3.431861292E0,2.594404907E0,9.171727295E0,2.077679443E-1
3.449449292E0,3.073109436E0,9.476792908E0,3.258723450E-1
3.467038292E0,2.964136047E0,9.716893616E0,-2.957849121E-1
3.484626292E0,2.133812714E0,1.002330643E1,-1.050964508E0
3.502215292E0,1.828597412E0,9.845476227E0,-9.627978516E-1
3.519803292E0,1.447340240E0,9.476493530E0,-8.529263306E-1
3.537392292E0,1.783391418E0,9.522747345E0,-9.611512756E-1
3.554981292E0,2.367626495E0,9.403744812E0,-5.557942200E-1
3.572569292E0,7.267387390E-1,6.934779053E0,-1.110690308E-1
3.590158292E0,5.542823639E0,8.722810822E0,5.312452698E-1
3.607746292E0,1.743424530E0,7.533683624E0,-3.532653809E-1
3.625335292E0,2.412982178E0,7.659721527E0,-8.146060181E-1
3.642924292E0,2.650238800E0,5.573958893E0,-3.451821899E-1
3.660512292E0,2.189945984E0,7.111711121E0,-7.890092468E-1
3.678101292E0,1.922452240E0,1.056458084E1,5.643264771E-2
3.695689292E0,1.594184875E0,1.283311340E1,-3.239263916E-1
3.713278292E0,6.950047302E-1,1.282592834E1,1.771865387E0
3.730866292E0,-1.646575928E-1,1.199979630E1,6.864724731E-1
3.748455292E0,1.985171814E0,1.102307739E1,-1.709594879E0
3.766043292E0,5.429209900E0,9.836345215E0,-1.235381012E0
3.783632292E0,3.248843994E0,1.022089554E1,1.420246582E0
3.801220292E0,1.272803192E0,1.070289322E1,1.682950287E0
3.818809292E0,1.095422058E0,1.000639160E1,1.337618408E0
3.836397292E0,8.475375366E-1,8.872349854E0,1.113684082E-1
3.853986292E0,1.471290436E0,8.243357849E0,6.810836792E-2
3.871574292E0,2.613565063E0,8.697812805E0,1.040635986E0
3.889163292E0,1.540596313E0,8.656349030E0,2.844085693E-2
3.906751292E0,8.879534912E-1,9.411528625E0,-2.027833099E0
3.924340292E0,1.062789917E-2,1.083237396E1,-3.423381042E-1
3.941928292E0,-5.846841431E-1,1.200997513E1,9.776170349E-1
3.959517292E0,-1.377136230E0,1.280257690E1,2.515818329E0
3.977105292E0,-8.656498718E-1,9.909542999E0,1.924847260E0
3.994694292E0,-2.099533997E0,9.191186829E0,3.320095825E-1
4.012282292E0,-1.724114685E0,8.934620361E0,-1.460213470E0
4.029871292E0,5.941145325E-1,8.884774017E0,4.667294312E-1
4.047459292E0,2.196831665E0,8.582851868E0,4.276457062E0
4.065048292E0,3.920347595E-1,9.683662720E0,-4.344266052E0
4.082636292E0,-2.228865051E-1,1.144834305E1,-2.467319183E0
4.100225292E0,-3.028202820E-1,1.037432648E1,-7.063810730E-1
4.117814292E0,5.303471375E-1,1.014620087E1,-4.894821167E-2
4.135402292E0,5.125341797E-1,9.857601013E0,1.237925720E-1
4.152991292E0,4.331991577E-1,9.833800507E0,1.242416382E-2
4.170579292E0,3.758683777E-1,1.000489471E1,-7.978408813E-2
4.188168292E0,3.110531616E-1,9.946516113E0,-1.532812500E-1
4.205756292E0,5.069956970E-1,9.836195526E0,-2.055226135E-1
4.223345292E0,1.018631744E0,9.639354858E0,-4.165837097E-1
4.240934292E0,4.043092346E-1,9.772877197E0,-1.336720276E-1
4.258522292E0,5.992039490E-1,9.881850586E0,2.903961182E-2
4.276111292E0,7.119195557E-1,9.914632416E0,3.517684937E-2
4.293699292E0,7.631130981E-1,9.790091400E0,8.038284302E-2
4.311288292E0,6.378236389E-1,9.779912567E0,3.068618774E-2
4.328876542E0,4.245172119E-1,9.809401245E0,-4.326004028E-2
4.346465542E0,3.576063538E-1,9.770482178E0,-6.735992432E-3
4.364053542E0,5.813909912E-1,9.708660736E0,2.553689575E-1
4.381642542E0,6.971003723E-1,9.543703766E0,2.059716797E-1
4.399230542E0,6.653663635E-1,9.569899292E0,1.175056458E-1
4.416819542E0,5.490582275E-1,9.789043579E0,3.906875610E-2
4.434407542E0,5.601351929E-1,1.009126511E1,2.062710571E-1
4.451996542E0,7.749385071E-1,1.034079620E1,5.550457764E-1
4.469584542E0,-4.640350342E-2,9.125623169E0,-1.287322998E-2
4.487173542E0,3.894900513E-1,9.618248749E0,1.094224548E-1
4.504761542E0,7.921527100E-1,9.871671753E0,1.155596924E-1
4.522350542E0,5.532495117E-1,9.856553192E0,2.646496582E-1
4.539938542E0,4.748126221E-1,9.960736542E0,1.219963074E-1
4.557527542E0,3.719764709E-1,9.894873505E0,1.407073975E-1
4.575115542E0,4.108955383E-1,9.780361633E0,2.589614868E-1
4.592704542E0,3.793112183E-1,9.743837585E0,2.019300842E-1
4.610293542E0,3.324586487E-1,9.846074982E0,1.972897339E-1
4.627881542E0,3.478765869E-1,9.848769379E0,3.005749512E-1
4.645470542E0,2.938389587E-1,9.659562836E0,3.085084534E-1
4.663059542E0,1.091230774E-1,9.807455292E0,1.927990723E-1
4.680647542E0,2.136058044E-1,9.888287201E0,3.709286499E-1
4.698236542E0,1.338217163E-1,9.944570160E0,2.149530029E-1
4.715824542E0,9.684860229E-2,9.975705414E0,2.351609802E-1
4.733413542E0,1.700463867E-1,9.827513580E0,3.820056152E-1
4.751001542E0,1.941462708E-1,9.728569336E0,3.944297791E-1
4.768590542E0,1.990859985E-1,9.717941437E0,3.408412170E-1
4.786178542E0,8.247848511E-2,9.877958679E0,3.534150696E-1
4.803767542E0,3.442840576E-2,9.920769653E0,3.444337463E-1
4.821355542E0,8.816665649E-2,9.862391052E0,3.525169373E-1
4.838944542E0,1.282832336E-1,9.827663269E0,3.438349915E-1
4.856532542E0,1.107696533E-1,9.868827667E0,3.210823059E-1
4.874121542E0,3.143463135E-2,9.939031677E0,3.320095825E-1
4.891709542E0,5.523513794E-2,9.833201752E0,3.469784546E-1
4.909298542E0,1.845661926E-1,9.719737701E0,3.132984924E-1
4.926886542E0,2.368075562E-1,9.695637817E0,2.288740540E-1
4.944475542E0,2.365081787E-1,9.738149414E0,1.966909790E-1
4.962063542E0,1.724414062E-1,9.845176849E0,1.637594604E-1
4.979652542E0,2.101629639E-1,9.911638641E0,1.543290710E-1
4.997241542E0,2.329156494E-1,9.857002258E0,2.110610962E-1
5.014829542E0,2.686912537E-1,9.784253540E0,2.396516418E-1
5.032418542E0,2.739303589E-1,9.670639801E0,1.663041687E-1
5.050007542E0,2.194436646E-1,9.673334198E0,1.862127686E-1
5.067595542E0,1.288819885E-1,9.797426147E0,1.574725342E-1
5.085184542E0,5.194198608E-2,9.974208527E0,1.990859985E-1
5.102772542E0,8.756790161E-2,9.977950745E0,2.106120300E-1
