"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.288606000E0,2.922668457E-1,-6.188250732E1,-3.684780884E1
2.303682000E0,8.516540527E-1,-6.219573975E1,-3.614077759E1
2.318758625E0,9.862670898E-1,-6.245114136E1,-3.570889282E1
2.333834625E0,1.475921631E0,-6.299957275E1,-3.473251343E1
2.348910625E0,1.670608521E0,-6.340505981E1,-3.398497009E1
2.363986625E0,1.649154663E0,-6.398333740E1,-3.279290771E1
2.379061625E0,1.303146362E0,-6.439041138E1,-3.209288025E1
2.394137625E0,1.219024658E-1,-6.505743408E1,-3.082055664E1
2.409213625E0,-5.495758057E-1,-6.537399292E1,-3.024401855E1
2.424289625E0,-2.208892822E0,-6.575936890E1,-2.917628479E1
2.439365625E0,-3.082138062E0,-6.595016479E1,-2.838169861E1
2.454441625E0,-4.186431885E0,-6.641778564E1,-2.694161987E1
2.469517625E0,-4.249237061E0,-6.663742065E1,-2.621888733E1
2.484593625E0,-4.168685913E0,-6.661315918E1,-2.649208069E1
2.499668625E0,-4.324645996E0,-6.662945557E1,-2.653898621E1
2.514744625E0,-4.532806396E0,-6.634625244E1,-2.692501831E1
2.529820625E0,-4.941299438E0,-6.637847900E1,-2.690635681E1
2.544896625E0,-5.377502441E0,-6.633062744E1,-2.660516357E1
2.559972625E0,-5.686874390E0,-6.646447754E1,-2.638478088E1
2.575048625E0,-6.053298950E0,-6.658752441E1,-2.613874817E1
2.590124625E0,-5.959014893E0,-6.663549805E1,-2.598403931E1
2.605200625E0,-6.166503906E0,-6.667599487E1,-2.552528381E1
2.620276625E0,-6.208602905E0,-6.668307495E1,-2.542376709E1
2.635351625E0,-6.629714966E0,-6.719509888E1,-2.395079041E1
2.650427625E0,-7.073272705E0,-6.745709229E1,-2.314236450E1
2.665503625E0,-7.400711060E0,-6.793655396E1,-2.130123901E1
2.680579625E0,-7.538040161E0,-6.819445801E1,-2.034953308E1
2.695655625E0,-7.577468872E0,-6.873092651E1,-1.888433838E1
2.710731625E0,-7.718826294E0,-6.887930298E1,-1.801545715E1
2.725807625E0,-7.971099854E0,-6.967810059E1,-1.497146606E1
2.740883625E0,-8.200820923E0,-6.994479370E1,-1.379873657E1
2.755959625E0,-8.002990723E0,-7.055804443E1,-1.072038269E1
2.771034625E0,-7.855117798E0,-7.075729370E1,-9.378219604E0
2.786110625E0,-7.237350464E0,-7.119149780E1,-7.619140625E0
2.801186625E0,-7.020355225E0,-7.120544434E1,-6.685043335E0
2.816262625E0,-6.794082642E0,-7.150091553E1,-5.857742310E0
2.831338625E0,-6.834304810E0,-7.167593384E1,-5.419723511E0
2.846414625E0,-6.677734375E0,-7.183605957E1,-4.580215454E0
2.861490625E0,-6.520858765E0,-7.197647095E1,-4.285095215E0
2.876566625E0,-6.221633911E0,-7.215301514E1,-2.512100220E0
2.891642625E0,-5.948074341E0,-7.233624268E1,-1.804016113E0
2.906717625E0,-5.313949585E0,-7.266082764E1,4.878387451E-1
2.921793625E0,-4.988143921E0,-7.281643677E1,1.433029175E0
2.936869625E0,-4.393081665E0,-7.310269165E1,3.704864502E0
2.951945625E0,-3.972747803E0,-7.311325073E1,4.577850342E0
2.967021625E0,-3.232315063E0,-7.325711060E1,7.089660645E0
2.982097625E0,-2.673721313E0,-7.334841919E1,8.306396484E0
2.997173625E0,-1.465881348E0,-7.340390015E1,1.184672546E1
3.012249625E0,-9.134521484E-1,-7.337118530E1,1.393984985E1
3.027325625E0,-5.907135010E-1,-7.345248413E1,1.756044006E1
3.042400625E0,-6.807708740E-1,-7.348599243E1,1.901887512E1
3.057476625E0,-1.645568848E0,-7.342919922E1,2.233801270E1
3.072552625E0,-2.073013306E0,-7.350012207E1,2.385581970E1
3.087628625E0,-2.755950928E0,-7.310647583E1,2.618238831E1
3.102704625E0,-3.000595093E0,-7.289385986E1,2.714927673E1
3.117780625E0,-2.511398315E0,-7.252178955E1,2.836421204E1
3.132856625E0,-2.731109619E0,-7.229849243E1,2.878427124E1
3.147932625E0,-4.082778931E0,-7.138784790E1,2.926159668E1
3.163008625E0,-5.225158691E0,-7.073248291E1,3.003462219E1
3.178083625E0,-7.355911255E0,-6.912893677E1,2.946501160E1
3.193159625E0,-8.077560425E0,-6.827865601E1,2.947035217E1
3.208235625E0,-9.534896851E0,-6.612942505E1,2.970941162E1
3.223311625E0,-1.061239624E1,-6.530209351E1,2.941830444E1
3.238387625E0,-1.223666382E1,-6.430908203E1,2.831207275E1
3.253463625E0,-1.231916809E1,-6.415777588E1,2.766981506E1
3.268539625E0,-1.136309814E1,-6.447653198E1,2.619813538E1
3.283615625E0,-1.076905823E1,-6.473083496E1,2.542439270E1
3.298690625E0,-1.114903259E1,-6.503155518E1,2.457392883E1
3.313766625E0,-1.166302490E1,-6.392721558E1,2.409275818E1
3.328842292E0,-1.310707092E1,-6.374191284E1,2.335171509E1
3.343918292E0,-1.383624268E1,-6.381460571E1,2.282850647E1
3.358994292E0,-1.457150269E1,-6.332595825E1,2.199145508E1
3.374070292E0,-1.485183716E1,-6.359545898E1,2.154255676E1
3.389146292E0,-1.464241028E1,-6.359548950E1,2.125401306E1
3.404222292E0,-1.468461609E1,-6.365557861E1,2.137411499E1
3.419298292E0,-1.461669922E1,-6.380212402E1,2.155026245E1
3.434373292E0,-1.469961548E1,-6.372308350E1,2.166729736E1
3.449449292E0,-1.445312500E1,-6.383743286E1,2.165321350E1
3.464525292E0,-1.432606506E1,-6.388073730E1,2.195013428E1
3.479601292E0,-1.413063049E1,-6.385989380E1,2.222564697E1
3.494677292E0,-1.394715881E1,-6.387716675E1,2.231848145E1
3.509753292E0,-1.368511963E1,-6.389233398E1,2.253408813E1
3.524829292E0,-1.349404907E1,-6.386767578E1,2.254287720E1
3.539905292E0,-1.337348938E1,-6.403448486E1,2.266328430E1
3.554981292E0,-1.331838989E1,-6.408331299E1,2.255152893E1
3.570056292E0,-1.352082825E1,-6.410543823E1,2.243464661E1
3.585132292E0,-1.363536072E1,-6.415487671E1,2.227388000E1
3.600208292E0,-1.340090942E1,-6.403921509E1,2.181546021E1
3.615284292E0,-1.338142395E1,-6.419595337E1,2.162875366E1
3.630360292E0,-1.295326233E1,-6.458969116E1,2.100105286E1
3.645436292E0,-1.350650024E1,-6.527804565E1,2.040390015E1
3.660512292E0,-1.258895874E1,-6.587130737E1,1.938706970E1
3.675588292E0,-1.209272766E1,-6.630032349E1,1.904043579E1
3.690663292E0,-1.092236328E1,-6.681582642E1,1.834280396E1
3.705739292E0,-1.114212036E1,-6.759637451E1,1.805827332E1
3.720815292E0,-1.049533081E1,-6.802975464E1,1.766793823E1
3.735891292E0,-1.042974854E1,-6.805447388E1,1.779641724E1
3.750967292E0,-1.062625122E1,-6.826119995E1,1.729248047E1
3.766043292E0,-1.038824463E1,-6.823007202E1,1.695823669E1
3.781119292E0,-9.535919189E0,-6.876101685E1,1.598402405E1
3.796195292E0,-9.244476318E0,-6.900958252E1,1.602877808E1
3.811271292E0,-8.180587769E0,-6.924487305E1,1.575108337E1
3.826346292E0,-7.782104492E0,-6.926519775E1,1.587345886E1
3.841422292E0,-7.000320435E0,-6.956039429E1,1.580561829E1
3.856498292E0,-6.762893677E0,-6.962036133E1,1.602700806E1
3.871574292E0,-5.789093018E0,-6.962496948E1,1.586990356E1
3.886650292E0,-5.240219116E0,-6.965762329E1,1.591839600E1
3.901726292E0,-3.973663330E0,-6.990643311E1,1.585020447E1
3.916802292E0,-2.467834473E0,-7.018872070E1,1.536248779E1
3.931878292E0,-1.725906372E0,-7.039019775E1,1.500517273E1
3.946953292E0,-8.292999268E-1,-7.046887207E1,1.460089111E1
3.962029292E0,-4.767608643E-1,-7.037615967E1,1.423863220E1
3.977105292E0,-3.970031738E-1,-7.023251343E1,1.483457947E1
3.992181292E0,-3.027954102E-1,-7.013937378E1,1.527386475E1
4.007257292E0,-8.452911377E-1,-7.032968140E1,1.574693298E1
4.022333292E0,-9.443664551E-1,-7.018151855E1,1.577360535E1
4.037409292E0,-1.343841553E0,-7.004046631E1,1.643690491E1
4.052485292E0,-1.565933228E0,-6.989498901E1,1.711997986E1
4.067561292E0,-1.976455688E0,-6.972998047E1,1.835310364E1
4.082636292E0,-2.206787109E0,-6.963818359E1,1.831402588E1
4.097712292E0,-2.165893555E0,-6.951205444E1,1.794874573E1
4.112788292E0,-2.187759399E0,-6.965887451E1,1.780728149E1
4.127864292E0,-2.335144043E0,-6.969219971E1,1.768167114E1
4.142940292E0,-2.425003052E0,-6.957217407E1,1.763117981E1
4.158016292E0,-2.524948120E0,-6.954785156E1,1.768920898E1
4.173092292E0,-2.504806519E0,-6.945318604E1,1.770414734E1
4.188168292E0,-2.415649414E0,-6.906756592E1,1.776791382E1
4.203243292E0,-2.472930908E0,-6.905966187E1,1.778491211E1
4.218319292E0,-2.253738403E0,-6.889068604E1,1.766291809E1
4.233395292E0,-2.283676147E0,-6.896575928E1,1.756796265E1
4.248471292E0,-2.044677734E0,-6.872357178E1,1.738839722E1
4.263547292E0,-2.060958862E0,-6.872436523E1,1.720317078E1
4.278623292E0,-1.789245605E0,-6.887173462E1,1.688273621E1
4.293699292E0,-1.637695312E0,-6.892083740E1,1.684095764E1
4.308775292E0,-1.429077148E0,-6.934918213E1,1.648120117E1
4.323851542E0,-1.443054199E0,-6.957086182E1,1.640930176E1
4.338926542E0,-1.325485229E0,-6.977249146E1,1.637882996E1
4.354002542E0,-1.316314697E0,-7.003585815E1,1.614321899E1
4.369078542E0,-1.444122314E0,-7.047537231E1,1.613418579E1
4.384154542E0,-1.441146851E0,-7.063882446E1,1.590737915E1
4.399230542E0,-1.535980225E0,-7.080041504E1,1.584268188E1
4.414306542E0,-1.615585327E0,-7.075796509E1,1.595384216E1
4.429382542E0,-1.688186646E0,-7.071267700E1,1.562486267E1
4.444458542E0,-1.668838501E0,-7.066439819E1,1.553175354E1
4.459534542E0,-1.725585938E0,-7.054339600E1,1.543344116E1
4.474610542E0,-1.624404907E0,-7.058584595E1,1.547810364E1
4.489685542E0,-1.705795288E0,-7.064709473E1,1.539643860E1
4.504761542E0,-1.645050049E0,-7.070513916E1,1.514845276E1
4.519837542E0,-1.656036377E0,-7.072988892E1,1.537281799E1
4.534913542E0,-1.526519775E0,-7.080795288E1,1.538389587E1
4.549989542E0,-1.410903931E0,-7.083032227E1,1.500276184E1
4.565065542E0,-1.336380005E0,-7.084631348E1,1.503288269E1
4.580141542E0,-1.420639038E0,-7.074859619E1,1.489814758E1
4.595217542E0,-1.265014648E0,-7.091906738E1,1.503538513E1
4.610293542E0,-1.159347534E0,-7.082833862E1,1.530181885E1
4.625368542E0,-1.462524414E0,-7.112500000E1,1.524758911E1
4.640444542E0,-1.504470825E0,-7.109155273E1,1.505827332E1
4.655520542E0,-1.592071533E0,-7.100457764E1,1.487106323E1
4.670596542E0,-1.366912842E0,-7.115393066E1,1.504254150E1
4.685672542E0,-1.440719604E0,-7.114471436E1,1.487165833E1
4.700748542E0,-1.343475342E0,-7.125976562E1,1.481141663E1
4.715824542E0,-1.314376831E0,-7.110580444E1,1.484634399E1
4.730900542E0,-1.382171631E0,-7.117080688E1,1.459532166E1
4.745976542E0,-1.425994873E0,-7.113824463E1,1.458416748E1
4.761052542E0,-1.389785767E0,-7.113699341E1,1.465190125E1
4.776127542E0,-1.267837524E0,-7.102694702E1,1.468710327E1
4.791203542E0,-1.320526123E0,-7.116622925E1,1.447814941E1
4.806279542E0,-1.235473633E0,-7.116403198E1,1.462716675E1
4.821355542E0,-1.088897705E0,-7.101165771E1,1.449992371E1
4.836431542E0,-1.277313232E0,-7.117977905E1,1.446916199E1
4.851507542E0,-1.190246582E0,-7.120675659E1,1.452465820E1
4.866583542E0,-1.278274536E0,-7.124694824E1,1.463345337E1
4.881659542E0,-1.214385986E0,-7.114944458E1,1.470875549E1
4.896735542E0,-1.177139282E0,-7.120254517E1,1.460510254E1
4.911810542E0,-1.179794312E0,-7.122277832E1,1.464927673E1
4.926886542E0,-9.981994629E-1,-7.110568237E1,1.462498474E1
4.941962542E0,-1.154434204E0,-7.105923462E1,1.484223938E1
4.957038542E0,-1.039352417E0,-7.114932251E1,1.500852966E1
4.972114542E0,-9.682312012E-1,-7.102352905E1,1.476551819E1
4.987190542E0,-1.111938477E0,-7.115667725E1,1.468963623E1
5.002266542E0,-8.689422607E-1,-7.119625854E1,1.491596985E1
5.017342542E0,-1.018005371E0,-7.124594116E1,1.472489929E1
5.032418542E0,-9.840850830E-1,-7.120358276E1,1.472805786E1
5.047494542E0,-1.010833740E0,-7.120968628E1,1.481843567E1
5.062569542E0,-9.410705566E-1,-7.133358765E1,1.487265015E1
5.077645542E0,-9.893035889E-1,-7.127413940E1,1.483776855E1
5.092721542E0,-8.476104736E-1,-7.121566772E1,1.471162415E1
5.107797542E0,-9.071350098E-1,-7.115475464E1,1.487501526E1
5.122873542E0,-9.234619141E-1,-7.118670654E1,1.489073181E1
5.137949542E0,-8.277435303E-1,-7.109637451E1,1.503604126E1
5.153025542E0,-8.677520752E-1,-7.129815674E1,1.478399658E1
5.168101542E0,-9.764862061E-1,-7.125561523E1,1.482029724E1
5.183177542E0,-9.673309326E-1,-7.128533936E1,1.487609863E1
5.198252542E0,-1.058303833E0,-7.131280518E1,1.501177979E1
5.213328542E0,-9.858398438E-1,-7.125436401E1,1.497375488E1
5.228404542E0,-1.085342407E0,-7.124285889E1,1.490119934E1
5.243480542E0,-9.131622314E-1,-7.133163452E1,1.475679016E1
5.258556542E0,-9.376373291E-1,-7.129147339E1,1.477485657E1
5.273632542E0,-1.037734985E0,-7.131216431E1,1.464547729E1
5.288708542E0,-1.174942017E0,-7.130105591E1,1.476977539E1
5.303784542E0,-1.088653564E0,-7.137814331E1,1.512026978E1
5.318860500E0,-1.059753418E0,-7.128344727E1,1.499081421E1
5.333936500E0,-1.154235840E0,-7.133322144E1,1.508764648E1
5.349011500E0,-1.132583618E0,-7.135623169E1,1.500436401E1
5.364087500E0,-1.127792358E0,-7.143350220E1,1.502330017E1
5.379163500E0,-1.147613525E0,-7.143829346E1,1.499388123E1
5.394239500E0,-1.117050171E0,-7.138858032E1,1.496427917E1
5.409315500E0,-1.027389526E0,-7.127215576E1,1.511051941E1
5.424391500E0,-1.084228516E0,-7.136022949E1,1.488847351E1
5.439467500E0,-1.185562134E0,-7.142663574E1,1.495629883E1
5.454543500E0,-1.127182007E0,-7.136138916E1,1.504795837E1
5.469619500E0,-1.156387329E0,-7.137155151E1,1.505284119E1
5.484695500E0,-1.079116821E0,-7.144107056E1,1.511767578E1
5.499770500E0,-9.634399414E-1,-7.143411255E1,1.506538391E1
5.514846500E0,-1.121383667E0,-7.144644165E1,1.500584412E1
5.529922500E0,-1.096969604E0,-7.143872070E1,1.499850464E1
5.544998500E0,-1.069702148E0,-7.144033813E1,1.527047729E1
5.560074500E0,-1.125030518E0,-7.136614990E1,1.535740662E1
5.575150500E0,-1.114013672E0,-7.143869019E1,1.551860046E1
5.590226500E0,-1.083114624E0,-7.149981689E1,1.513633728E1
5.605302500E0,-1.108413696E0,-7.146310425E1,1.547087097E1
5.620378500E0,-1.202865601E0,-7.138821411E1,1.544073486E1
5.635454500E0,-1.076736450E0,-7.146209717E1,1.542544556E1
5.650529500E0,-9.678955078E-1,-7.136331177E1,1.558164978E1
5.665605500E0,-1.111587524E0,-7.151947021E1,1.556600952E1
5.680681500E0,-1.152832031E0,-7.144357300E1,1.553799438E1
5.695757500E0,-1.168334961E0,-7.147805786E1,1.550674438E1
5.710833500E0,-1.198593140E0,-7.138088989E1,1.547302246E1
5.725909500E0,-1.184371948E0,-7.132070923E1,1.539071655E1
5.740985500E0,-1.202133179E0,-7.130062866E1,1.551055908E1
5.756061500E0,-1.193054199E0,-7.138061523E1,1.569712830E1
5.771137500E0,-1.248764038E0,-7.138165283E1,1.585961914E1
5.786213500E0,-1.345428467E0,-7.133047485E1,1.586868286E1
5.801289500E0,-1.283096313E0,-7.130886841E1,1.577693176E1
5.816364500E0,-1.404449463E0,-7.129177856E1,1.589611816E1
5.831440500E0,-1.227005005E0,-7.134643555E1,1.590734863E1
5.846516500E0,-1.143859863E0,-7.131362915E1,1.598602295E1
5.861592500E0,-9.823455811E-1,-7.118112183E1,1.580874634E1
5.876668500E0,-1.003890991E0,-7.115570068E1,1.572396851E1
5.891744500E0,-9.448547363E-1,-7.123825073E1,1.586697388E1
5.906820500E0,-9.253997803E-1,-7.120950317E1,1.592395020E1
5.921896500E0,-9.689636230E-1,-7.110208130E1,1.597705078E1
5.936972500E0,-9.407806396E-1,-7.126144409E1,1.582006836E1
5.952048500E0,-9.373321533E-1,-7.120971680E1,1.601914978E1
5.967123500E0,-1.052261353E0,-7.117843628E1,1.605743408E1
5.982199500E0,-8.621520996E-1,-7.105514526E1,1.621653748E1
5.997275500E0,-9.958190918E-1,-7.108499146E1,1.618739319E1
6.012351500E0,-8.840789795E-1,-7.117999268E1,1.606639099E1
6.027427500E0,-1.007171631E0,-7.125317383E1,1.587701416E1
6.042503500E0,-9.079284668E-1,-7.124047852E1,1.614360046E1
