"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.157916750E0,5.200431740E-1,5.910251561E-1,2.240454233E-1
1.172992750E0,3.203578359E-1,1.748183286E0,-4.510764349E-1
1.188068750E0,1.425580412E0,3.612461870E0,1.410032666E-1
1.203144750E0,2.673207248E0,2.259340447E0,1.246566151E0
1.218219750E0,4.643735295E0,-1.745193313E0,7.902511954E-2
1.233295750E0,3.992636138E0,-1.407235065E0,-9.713803947E-2
1.248371750E0,4.028445656E0,3.216374990E-1,1.351801414E0
1.263447750E0,4.079998217E0,1.937958471E0,1.094452590E0
1.278523750E0,2.360714502E0,3.747401282E0,-1.758117414E-1
1.293599750E0,1.612856205E0,2.937746394E0,-7.697830170E-1
1.308675750E0,7.827082872E-1,1.147200615E0,4.871192569E-1
1.323750000E0,9.743595511E-1,4.316695261E-1,1.012962284E0
1.338826000E0,1.642131459E0,-3.072226506E-1,1.345392866E0
1.353901000E0,1.944355910E0,2.968549526E-1,6.315308654E-1
1.368977000E0,7.244928235E-1,1.873851353E0,2.003723860E-2
1.384053000E0,6.586414808E-1,1.714439590E0,-1.605493391E-1
1.399129000E0,2.070534731E0,2.782377103E-1,-8.910186017E-1
1.414205000E0,2.785287847E0,8.421940586E-1,2.685725552E-1
1.429281000E0,2.249157813E0,1.538814082E0,1.117766023E0
1.444357000E0,1.325463801E0,1.417161006E0,8.009135932E-1
1.459433000E0,1.229353702E-1,1.021699778E0,-7.005022824E-2
1.474508000E0,3.429315966E-1,8.037228879E-1,2.524962205E-1
1.489584000E0,2.521184319E0,3.852975976E-1,1.864387050E0
1.504660000E0,3.368370438E-1,9.732202211E-1,-6.233716607E-3
1.519736000E0,-5.783679807E-1,-1.369122621E-1,-1.200922201E0
1.534812000E0,-1.112163221E0,-2.403766966E-1,-8.709082729E-1
1.549888000E0,-4.131034470E-1,-3.091949165E-1,2.282881629E-1
1.564964000E0,-5.087919617E-1,-1.437014642E-1,7.132258236E-1
1.580040000E0,-1.313578750E0,4.212547579E-1,4.136133242E-1
1.595116000E0,-1.501730456E0,5.490570581E-1,-4.007126123E-1
1.610191000E0,-1.298732670E0,9.541085967E-1,-9.858516687E-1
1.625267000E0,-8.143645281E-1,4.519301283E-1,-8.261028135E-1
1.640343000E0,-9.903487623E-2,-7.895226324E-1,-3.393010604E-1
1.655419000E0,-2.084181547E-2,-7.368813193E-1,-4.864058965E-1
1.670495000E0,-1.500173635E0,6.404718429E-1,-1.245773853E0
1.685571000E0,-7.848433980E-1,6.198773646E-1,-1.087269285E0
1.700647000E0,5.025637999E-1,-3.442220771E-1,-3.904595196E-2
1.715723000E0,6.528185311E-1,-5.952810520E-1,-2.554052103E-1
1.730798000E0,-2.325285637E-1,-2.466794103E-1,-2.716633934E-1
1.745874000E0,-1.033574304E-1,-7.204658461E-1,-3.350109583E-1
1.760950000E0,3.485598341E-1,-9.888922209E-1,3.021899521E-2
1.776026000E0,8.062675962E-1,-5.731417394E-1,3.618631268E-1
1.791102000E0,1.196617188E0,-2.997516632E-1,8.901356721E-1
1.806178000E0,2.290832673E0,-8.031296879E-1,1.152583269E0
1.821254000E0,1.441952616E0,-5.477209693E-1,7.686065573E-1
1.836330000E0,3.203265533E-1,6.990989506E-2,-4.382646006E-1
1.851405000E0,-9.403305101E-1,1.144742153E0,-1.345312175E0
1.866481000E0,-8.419794658E-1,1.010661989E0,-8.909595448E-1
1.881557000E0,6.206965595E-1,-2.078006887E-1,2.679831558E-1
1.896633000E0,2.334739416E0,-5.787340164E-1,2.014769835E0
1.911709000E0,2.678294618E0,-9.571114343E-1,2.742115515E0
1.926785000E0,9.288576883E-1,-3.286462641E-1,1.612049873E0
1.941861000E0,-1.860497482E0,1.377889937E0,-1.504124891E0
1.956937000E0,-1.793215325E0,1.687829204E0,-1.594719311E0
1.972013000E0,-1.042332556E0,8.425071770E-1,-1.576730937E-1
1.987088000E0,-1.196854000E0,-1.281417310E-1,-4.505127633E-1
2.002164000E0,6.008759603E-1,-8.972131419E-1,-2.142612773E-1
2.017240000E0,1.608800283E0,-4.529539758E-1,2.801243144E-1
2.032316000E0,2.250990623E0,2.258627379E-1,5.795298225E-1
2.047392000E0,1.263195924E0,4.023562646E-1,-1.665140837E-1
2.062468000E0,-7.727905324E-1,7.082369792E-1,-2.959675791E0
2.077544000E0,-1.170403243E0,7.707273424E-2,-3.368188004E0
2.092620000E0,2.502096668E0,-6.936832595E-1,-3.345726510E0
2.107695000E0,2.971507047E0,-4.110867423E-1,-3.176361909E0
2.122771000E0,-1.820396107E0,1.146326748E0,8.301081562E-1
2.137847000E0,-2.531352042E0,6.911771429E-1,2.120841250E0
2.152923000E0,-3.565605500E0,-1.037329971E0,9.366914370E0
2.167999000E0,-2.102497950E0,-1.973264544E0,7.743741923E0
2.183075000E0,-1.855700426E0,-5.879603380E-1,-1.957195811E0
2.198151000E0,-2.129761763E0,-2.448486471E-1,-3.147862580E0
2.213227000E0,1.408963502E0,7.610051769E-1,-1.712279336E0
2.228303000E0,2.593231079E0,1.159998708E0,8.012790442E-2
2.243378000E0,1.027618184E0,-4.191711026E-1,2.266676071E0
2.258454000E0,1.471743595E0,8.197737873E-2,-7.574220031E-1
2.273530000E0,2.001755979E0,1.801162276E0,-2.919990154E0
2.288606000E0,2.888691763E0,1.383528991E0,-7.679423136E-1
2.303682000E0,1.363167232E0,-5.184767050E-1,1.592047133E0
2.318758625E0,1.064411204E0,-8.126086092E-1,1.673011190E0
2.333834625E0,-1.139470888E0,-1.751556838E-1,7.580137414E-1
2.348910625E0,-1.867869359E0,-3.399769986E-1,6.092442030E-1
2.363986625E0,-2.204930351E0,-1.018357510E0,3.565100008E-1
2.379061625E0,-1.914941491E0,-1.159145014E0,-2.197161448E-1
2.394137625E0,-1.792721528E0,-5.179042625E-1,-1.951667268E0
2.409213625E0,-1.766678614E0,-5.039522213E-1,-2.633455537E0
2.424289625E0,-1.082258368E0,-2.770223665E-1,-1.880214878E0
2.439365625E0,-3.609451139E-1,-1.361149943E0,6.331628233E-1
2.454441625E0,1.320096203E0,-9.900458765E-1,1.095217990E0
2.469517625E0,6.579403996E-1,-6.439135140E-1,-9.463683450E-1
2.484593625E0,8.256351824E-1,7.017512476E-1,-1.445465038E0
2.499668625E0,1.312769934E0,1.472603136E0,-1.192641959E0
2.514744625E0,7.950350949E-1,1.162784906E0,-6.279324889E-2
2.529820625E0,5.050265010E-1,3.159788561E-1,-3.572777402E-1
2.544896625E0,3.474627502E-1,-1.061343316E0,5.936982107E-1
2.559972625E0,2.648882246E-1,-4.007517886E-1,7.117131490E-1
2.575048625E0,1.186155058E0,1.508191044E0,4.138378572E-1
2.590124625E0,7.616010082E-1,1.043754891E0,4.378348303E-1
2.605200625E0,-9.485651439E-1,-5.481682813E-1,1.029768936E0
2.620276625E0,-1.684962168E0,-6.459407437E-1,1.905956075E0
2.635351625E0,-2.697624636E-1,2.426471704E-1,2.608368935E0
2.650427625E0,-2.912293464E-1,3.282094771E-1,1.632163126E0
2.665503625E0,1.461784910E-1,-7.147396678E-1,1.777638343E-1
2.680579625E0,-4.712081060E-2,-1.536061213E0,-5.202761856E-1
2.695655625E0,-1.815545257E0,-3.395351830E0,-2.040287376E0
2.710731625E0,-7.746405914E-1,-3.592690095E0,-1.536833045E0
2.725807625E0,1.675564230E0,-1.748561894E0,2.496439487E-1
2.740883625E0,2.095644721E0,-3.624577886E-1,5.947208887E-1
2.755959625E0,1.561836032E0,1.043072521E0,-1.102921697E0
2.771034625E0,5.997474477E-1,1.159617469E0,-1.458346162E0
2.786110625E0,3.093023591E-1,1.789048015E0,-1.834268627E0
2.801186625E0,-1.551216611E-1,1.137482250E0,-1.416527461E0
2.816262625E0,-5.187069391E-1,-4.499689722E-1,-9.450569607E-1
2.831338625E0,-7.544478169E-1,-6.105481321E-1,-4.821008840E-1
2.846414625E0,-4.212348774E-2,-8.433018136E-1,-3.556668323E-1
2.861490625E0,7.752611272E-1,-9.949575377E-1,-8.601488113E-2
2.876566625E0,5.025246236E-1,1.236411291E-1,1.138769807E0
